"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","provider","providerId","pubMillis","reliability","reportBy","reportDescription","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","imageId","imageUrl","nearBy"
"alert-606324961/8d86f3ba-84b4-30d9-8a5d-248f6d160e5e","Recife","[{""reportBy"":"""",""reportMillis"":1549366588088,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549382025422,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549383102786,""isThumbsUp"":true},{""reportMillis"":1549385417372,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549400010881,""isThumbsUp"":true},{""reportBy"":""al914800"",""reportMillis"":1549400448160,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549408063969,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549416226033,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549417206698,""isThumbsUp"":true},{""reportBy"":""AStartrek"",""reportMillis"":1549442079802,""isThumbsUp"":true},{""reportMillis"":1549449131602,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549450878202,""isThumbsUp"":true},{""reportBy"":""fabianagcs"",""reportMillis"":1549453113931,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549456212068,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549456387045,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549456755578,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549471590167,""isThumbsUp"":true},{""reportBy"":""RicardoNascimentoSpeedy77"",""reportMillis"":1549487290032,""isThumbsUp"":true},{""reportBy"":""arthurpbarros"",""reportMillis"":1549493661428,""isThumbsUp"":true},{""reportMillis"":1549494620248,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549496834170,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549532346905,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549540632930,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549553405450,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549563392877,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549567020951,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549567040537,""isThumbsUp"":true},{""reportBy"":""EvandrosportPE"",""reportMillis"":1549571956684,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549574262376,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549578007982,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549588653202,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549590886740,""isThumbsUp"":true},{""reportMillis"":1549623250897,""isThumbsUp"":true},{""reportBy"":""BigDenil"",""reportMillis"":1549638367569,""isThumbsUp"":true},{""reportMillis"":1549647995260,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549659515537,""isThumbsUp"":true},{""reportBy"":""RomuloGelpkeCool"",""reportMillis"":1549716933501,""isThumbsUp"":true},{""reportMillis"":1549717051735,""isThumbsUp"":true},{""reportMillis"":1549721160403,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549728142062,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549734433527,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549736482548,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549813992126,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549814316913,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549839596487,""isThumbsUp"":true},{""reportMillis"":1549888419456,""isThumbsUp"":true},{""reportBy"":""catherineaussourd"",""reportMillis"":1549929189937,""isThumbsUp"":true}]",5,"BR","alert-606324961/8d86f3ba-84b4-30d9-8a5d-248f6d160e5e",false,false,"{""x"":-34.906153,""y"":-8.14438}",204,1,0,46,,,1549364267693,10,,,10,2,1,false,0,"Pista Lateral Av. Visc. de Jequitinhonha","HAZARD_ON_ROAD_POT_HOLE","HAZARD","8d86f3ba-84b4-30d9-8a5d-248f6d160e5e","world,-34.906153,-8.14438,8d86f3ba-84b4-30d9-8a5d-248f6d160e5e,606324961",,,
"alert-615363651/42607119-2c29-399d-8b58-3b9b21502f6e","Recife","[{""reportBy"":"""",""reportMillis"":1549484661569,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549488158823,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549498549598,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549499130172,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549534880118,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549536784823,""isThumbsUp"":true},{""reportBy"":""misso23092002"",""reportMillis"":1549540456012,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549547505994,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549553339838,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549569413722,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549577685659,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549580359164,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549631535268,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549650275091,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549654418950,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549654456771,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549661120245,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549661139835,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549666514753,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549673378981,""isThumbsUp"":true},{""reportBy"":""Etelberto1"",""reportMillis"":1549673406986,""isThumbsUp"":true},{""reportMillis"":1549701532745,""isThumbsUp"":true},{""reportBy"":""AndersonCFS87"",""reportMillis"":1549711580571,""isThumbsUp"":true},{""reportBy"":""EltonRamos89"",""reportMillis"":1549716194393,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549749714079,""isThumbsUp"":true},{""reportBy"":""MABpe"",""reportMillis"":1549761150681,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549763761801,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549772053171,""isThumbsUp"":true},{""reportMillis"":1549822998811,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549827765718,""isThumbsUp"":true},{""reportMillis"":1549835561900,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549880027048,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549882361162,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549910551696,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920464993,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920494847,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920504096,""isThumbsUp"":true},{""reportBy"":""PinheiroAdriel"",""reportMillis"":1549930029549,""isThumbsUp"":true}]",5,"BR","alert-615363651/42607119-2c29-399d-8b58-3b9b21502f6e",false,false,"{""x"":-34.90906,""y"":-8.150511}",201,2,0,36,,,1549484640831,10,,,24,1,2,false,0,"Av. Visc. de Jequitinhonha - Pista Leste","HAZARD_ON_ROAD_POT_HOLE","HAZARD","42607119-2c29-399d-8b58-3b9b21502f6e","world,-34.90906,-8.150511,42607119-2c29-399d-8b58-3b9b21502f6e,615363651",,,
"alert-641781109/0d1dbce6-1741-306d-90e7-c376f270e64b","Recife","[{""reportBy"":""AndrGamaDino8"",""reportMillis"":1549915184890,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549963848727,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549966118968,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549966757065,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549968105632,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549968879161,""isThumbsUp"":true},{""reportBy"":""dayvsoncassio"",""reportMillis"":1549969341188,""isThumbsUp"":true},{""reportBy"":""isailkediniz"",""reportMillis"":1549969361916,""isThumbsUp"":true},{""reportBy"":""DiogoAFPaixao"",""reportMillis"":1549969421775,""isThumbsUp"":true},{""reportMillis"":1549973274856,""isThumbsUp"":true}]",4,"BR","alert-641781109/0d1dbce6-1741-306d-90e7-c376f270e64b",false,false,"{""x"":-34.91074,""y"":-8.149997}",112,0,0,10,,,1549914672677,10,"EdwardJack47",,11,3,2,false,0,"Av. Armindo Moura","HAZARD_ON_ROAD_POT_HOLE","HAZARD","0d1dbce6-1741-306d-90e7-c376f270e64b","world,-34.91074,-8.149997,0d1dbce6-1741-306d-90e7-c376f270e64b,641781109",,,
"alert-635241153/9ee718a4-d3cf-3cb0-9a7d-f3c767fe6f70","Recife","[{""reportBy"":"""",""reportMillis"":1549966754679,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549968709439,""isThumbsUp"":true}]",1,"BR","alert-635241153/9ee718a4-d3cf-3cb0-9a7d-f3c767fe6f70",false,false,"{""x"":-34.909861,""y"":-8.150322}",110,0,0,2,,,1549914799850,7,"EdwardJack47",,11,3,2,false,0,"Av. Armindo Moura","HAZARD_ON_ROAD_POT_HOLE","HAZARD","9ee718a4-d3cf-3cb0-9a7d-f3c767fe6f70","world,-34.909861,-8.150322,9ee718a4-d3cf-3cb0-9a7d-f3c767fe6f70,635241153",,,
"alert-639821770/b5ca53fe-15af-3b68-a7dd-a2a1f0ba3935","Recife","[]",0,"BR","alert-639821770/b5ca53fe-15af-3b68-a7dd-a2a1f0ba3935",false,false,"{""x"":-34.91281,""y"":-8.142433}",60,0,0,0,,,1549916306899,5,"Neto_Feitosa1",,42,2,2,false,0,"Av. Mal. Juarez Távora","HAZARD_ON_ROAD_POT_HOLE","HAZARD","b5ca53fe-15af-3b68-a7dd-a2a1f0ba3935","world,-34.91281,-8.142433,b5ca53fe-15af-3b68-a7dd-a2a1f0ba3935,639821770",,,
"alert-649314007/309d9b10-8ad1-39a5-8c5d-7b4ce1b93937","Recife","[{""reportBy"":"""",""reportMillis"":1549971356946,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971490797,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971536106,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549971586745,""isThumbsUp"":false}]",2,"BR","alert-649314007/309d9b10-8ad1-39a5-8c5d-7b4ce1b93937",false,false,"{""x"":-34.906378,""y"":-8.145854}",25,2,0,2,,,1549971340708,9,"jorgejnr",,1,3,1,false,0,"R. Setúbal","JAM_STAND_STILL_TRAFFIC","JAM","309d9b10-8ad1-39a5-8c5d-7b4ce1b93937","world,-34.906378,-8.145854,309d9b10-8ad1-39a5-8c5d-7b4ce1b93937,649314007",,,
"alert-641629829/b339b406-0548-3392-b039-baf24de1b444","Recife","[{""reportBy"":"""",""reportMillis"":1549971646668,""isThumbsUp"":true}]",0,"BR","alert-641629829/b339b406-0548-3392-b039-baf24de1b444",false,false,"{""x"":-34.906722,""y"":-8.146557}",25,0,0,1,,,1549971555194,6,,,10,1,1,false,0,"R. Setúbal","JAM_HEAVY_TRAFFIC","JAM","b339b406-0548-3392-b039-baf24de1b444","world,-34.906722,-8.146557,b339b406-0548-3392-b039-baf24de1b444,641629829",,,
"alert-650582764/9000cf5f-6af7-3e0c-8dec-23186c24a680","Recife","[{""reportBy"":"""",""reportMillis"":1549918417543,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549919520828,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920160181,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920316598,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920352305,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920358443,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549921401076,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549922283831,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549922321411,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549922716300,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549965986594,""isThumbsUp"":true},{""reportBy"":""CaioGuimaresLol5"",""reportMillis"":1549966986495,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549968514771,""isThumbsUp"":true}]",5,"BR","alert-650582764/9000cf5f-6af7-3e0c-8dec-23186c24a680",false,false,"{""x"":-34.913139,""y"":-8.133013}",192,0,0,13,,,1549918224415,10,,,49,0,2,false,0,"R. Dr. Luiz Correia de Oliveira","HAZARD_ON_ROAD_POT_HOLE","HAZARD","9000cf5f-6af7-3e0c-8dec-23186c24a680","world,-34.913139,-8.133013,9000cf5f-6af7-3e0c-8dec-23186c24a680,650582764",,,
"alert-643668628/c9a38535-7ed2-3e81-84ac-c45793fdae86","Recife","[{""reportMillis"":1549972341142,""isThumbsUp"":true},{""reportMillis"":1549973179344,""isThumbsUp"":false}]",1,"BR","alert-643668628/c9a38535-7ed2-3e81-84ac-c45793fdae86",false,false,"{""x"":-34.903107,""y"":-8.140656}",18,1,0,1,,,1549971734630,7,,,50,0,2,false,0,"Av. Boa Viagem","JAM_HEAVY_TRAFFIC","JAM","c9a38535-7ed2-3e81-84ac-c45793fdae86","world,-34.903107,-8.140656,c9a38535-7ed2-3e81-84ac-c45793fdae86,643668628",,,
"alert-647648856/0bf03c19-2064-3fc7-a565-01ba3210048e","Recife","[]",0,"BR","alert-647648856/0bf03c19-2064-3fc7-a565-01ba3210048e",false,false,"{""x"":-34.911637,""y"":-8.149634}",291,0,0,0,,,1549972466899,5,,,24,3,2,false,0,"Av. Armindo Moura","JAM_HEAVY_TRAFFIC","JAM","0bf03c19-2064-3fc7-a565-01ba3210048e","world,-34.911637,-8.149634,0bf03c19-2064-3fc7-a565-01ba3210048e,647648856",,,
"alert-643668888/9dc20c22-6af2-36ed-b89b-62b6580d7caf","Recife","[]",0,"BR","alert-643668888/9dc20c22-6af2-36ed-b89b-62b6580d7caf",false,false,"{""x"":-34.907912,""y"":-8.151055}",110,0,0,0,,,1549972599286,5,,,24,3,2,false,0,"Av. Armindo Moura","JAM_HEAVY_TRAFFIC","JAM","9dc20c22-6af2-36ed-b89b-62b6580d7caf","world,-34.907912,-8.151055,9dc20c22-6af2-36ed-b89b-62b6580d7caf,643668888",,,
"alert-647749196/c6fa8e70-64f4-3355-a91e-ce887ecac87b","Recife","[{""reportBy"":""Caduanjos"",""reportMillis"":1549973064656,""isThumbsUp"":false}]",0,"BR","alert-647749196/c6fa8e70-64f4-3355-a91e-ce887ecac87b",false,false,"{""x"":-34.901955,""y"":-8.134113}",10,1,0,0,,,1549972607354,6,,,1,1,2,false,0,"R. Setúbal","JAM_STAND_STILL_TRAFFIC","JAM","c6fa8e70-64f4-3355-a91e-ce887ecac87b","world,-34.901955,-8.134113,c6fa8e70-64f4-3355-a91e-ce887ecac87b,647749196",,,
"alert-640115922/bba8f486-31e4-3ab3-83eb-7be77211ff1f","Recife","[]",0,"BR","alert-640115922/bba8f486-31e4-3ab3-83eb-7be77211ff1f",false,false,"{""x"":-34.917731,""y"":-8.14188}",8,0,0,0,,,1549972612100,5,,,34,0,2,false,0,"Av. Mal. Mascarenhas de Morais","JAM_HEAVY_TRAFFIC","JAM","bba8f486-31e4-3ab3-83eb-7be77211ff1f","world,-34.917731,-8.14188,bba8f486-31e4-3ab3-83eb-7be77211ff1f,640115922",,,
"alert-651795935/630c9746-71f1-33da-8c50-04885664f091","Recife","[]",0,"BR","alert-651795935/630c9746-71f1-33da-8c50-04885664f091",false,false,"{""x"":-34.917442,""y"":-8.140036}",8,0,0,0,,,1549972668332,5,,,34,0,,false,0,"Av. Mal. Mascarenhas de Morais","JAM_HEAVY_TRAFFIC","JAM","630c9746-71f1-33da-8c50-04885664f091","world,-34.917442,-8.140036,630c9746-71f1-33da-8c50-04885664f091,651795935",,,
"alert-651208914/6dcfbb0e-57f9-3ecb-b484-9643aee5bb5d","Recife","[]",0,"BR","alert-651208914/6dcfbb0e-57f9-3ecb-b484-9643aee5bb5d",false,false,"{""x"":-34.907585,""y"":-8.150538}",21,0,0,0,,,1549972695816,5,,,24,3,2,false,0,"Av. Boa Viagem","JAM_HEAVY_TRAFFIC","JAM","6dcfbb0e-57f9-3ecb-b484-9643aee5bb5d","world,-34.907585,-8.150538,6dcfbb0e-57f9-3ecb-b484-9643aee5bb5d,651208914",,,
"alert-641293767/9bc34fcc-40ba-3064-bf2b-a4f475d2aa20","Recife","[{""reportBy"":"""",""reportMillis"":1549811039590,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549815907419,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549830234939,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549844940057,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549861174353,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878965454,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549929882078,""isThumbsUp"":true}]",3,"BR","alert-641293767/9bc34fcc-40ba-3064-bf2b-a4f475d2aa20",false,false,"{""x"":-34.95562,""y"":-8.115496}",165,0,0,7,,,1549800448979,10,"Anderson9414",,10,1,2,false,0,"Av. Santa Fé","HAZARD_ON_ROAD_POT_HOLE","HAZARD","9bc34fcc-40ba-3064-bf2b-a4f475d2aa20","world,-34.95562,-8.115496,9bc34fcc-40ba-3064-bf2b-a4f475d2aa20,641293767",,,
"alert-647950904/a6e9a375-34ac-390e-807b-9bc6445276db","Recife","[{""reportBy"":"""",""reportMillis"":1549899374948,""isThumbsUp"":true},{""reportMillis"":1549911320069,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549923179141,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549923210940,""text"":""Boa noite"",""isThumbsUp"":false},{""reportMillis"":1549933265088,""isThumbsUp"":true}]",2,"BR","alert-647950904/a6e9a375-34ac-390e-807b-9bc6445276db",false,false,"{""x"":-34.947869,""y"":-8.093948}",51,1,0,4,"WazeWebFeed","1550509308288",1549849571000,10,"antigerme","Mapa é mantido pelos usuários. Participe! waze.com/editor",1,0,2,false,0,,"","CHIT_CHAT","a6e9a375-34ac-390e-807b-9bc6445276db","world,-34.947869,-8.093948,a6e9a375-34ac-390e-807b-9bc6445276db,647950904",,,
"alert-550589451/c8912ef7-241c-3fd7-b2b5-234fd3b1b755","Recife","[{""reportBy"":""gilson2142gomes"",""reportMillis"":1548280522679,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548810154073,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878035169,""isThumbsUp"":true}]",1,"BR","alert-550589451/c8912ef7-241c-3fd7-b2b5-234fd3b1b755",false,false,"{""x"":-34.950154,""y"":-8.097558}",0,0,0,3,,,1548084760119,9,"JoaoNogueiraJr","Obras",0,0,,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","c8912ef7-241c-3fd7-b2b5-234fd3b1b755","world,-34.950154,-8.097558,c8912ef7-241c-3fd7-b2b5-234fd3b1b755,550589451",,,
"alert-550585141/5022b416-43ac-3763-8999-940f30ace385","Recife","[{""reportBy"":"""",""reportMillis"":1548325857156,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549921625322,""isThumbsUp"":true}]",1,"BR","alert-550585141/5022b416-43ac-3763-8999-940f30ace385",false,false,"{""x"":-34.948011,""y"":-8.093792}",0,0,0,2,,,1548084654988,8,"JoaoNogueiraJr","Obras",0,0,,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","5022b416-43ac-3763-8999-940f30ace385","world,-34.948011,-8.093792,5022b416-43ac-3763-8999-940f30ace385,550585141",,,
"alert-647669006/850efa07-1b07-390b-a523-c57b045d6c9e","Recife","[{""reportBy"":"""",""reportMillis"":1549973378282,""isThumbsUp"":true}]",0,"BR","alert-647669006/850efa07-1b07-390b-a523-c57b045d6c9e",false,false,"{""x"":-34.941826,""y"":-8.092932}",94,0,0,1,,,1549971280517,6,,,1,1,2,false,0,"Av. Dr. José Rufino","HAZARD_ON_ROAD_POT_HOLE","HAZARD","850efa07-1b07-390b-a523-c57b045d6c9e","world,-34.941826,-8.092932,850efa07-1b07-390b-a523-c57b045d6c9e,647669006",,,
"alert-648637385/57bc162a-2708-39ef-a9a3-50253c86d8a3","Recife","[{""reportBy"":"""",""reportMillis"":1549903874636,""isThumbsUp"":true},{""reportBy"":""NilinhoCoelho"",""reportMillis"":1549905443214,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549910686008,""isThumbsUp"":true},{""reportBy"":""Eduardosouzzaa"",""reportMillis"":1549917277646,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549918000482,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549918526722,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549919499591,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549921953673,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549924706942,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549924730454,""isThumbsUp"":true},{""reportBy"":""MisterOlimpia"",""reportMillis"":1549925227349,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549925545060,""isThumbsUp"":true},{""reportBy"":""Minhaqui"",""reportMillis"":1549935098547,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549937702662,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549963689863,""isThumbsUp"":true}]",5,"BR","alert-648637385/57bc162a-2708-39ef-a9a3-50253c86d8a3",false,false,"{""x"":-34.963617,""y"":-8.093292}",243,0,0,15,,,1549898625955,10,,,48,0,2,false,0,"R. Falcão de Lacerda","HAZARD_ON_ROAD_POT_HOLE","HAZARD","57bc162a-2708-39ef-a9a3-50253c86d8a3","world,-34.963617,-8.093292,57bc162a-2708-39ef-a9a3-50253c86d8a3,648637385",,,
"alert-416496563/4a6fd4ce-63b9-30de-9685-fd5042ef1696","Recife","[{""reportBy"":"""",""reportMillis"":1545913593959,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547394745950,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547462793206,""isThumbsUp"":true},{""reportBy"":""DiogoAraujoLol7"",""reportMillis"":1547895604610,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548690363171,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549490747780,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549573533776,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549758043720,""isThumbsUp"":true}]",4,"BR","alert-416496563/4a6fd4ce-63b9-30de-9685-fd5042ef1696",false,false,"{""x"":-34.950224,""y"":-8.099083}",0,0,0,8,,,1545136621038,10,"JoaoNogueiraJr","Obras",0,0,,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","4a6fd4ce-63b9-30de-9685-fd5042ef1696","world,-34.950224,-8.099083,4a6fd4ce-63b9-30de-9685-fd5042ef1696,416496563",,,
"alert-639536538/e7c97670-8a4e-3c7a-8b27-3b5b7c60792d","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1549835659894,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549836682175,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549838119171,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549852367736,""isThumbsUp"":true},{""reportBy"":""HenriqueLucSil"",""reportMillis"":1549853458052,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549875005645,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549877189390,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549877470237,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549881608359,""isThumbsUp"":true},{""reportBy"":""DaniOliveira0513"",""reportMillis"":1549883121024,""isThumbsUp"":true},{""reportBy"":""hugomaciel"",""reportMillis"":1549884411798,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549898610610,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549902195707,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549912280244,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549918243296,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920106914,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549921291097,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549963974859,""isThumbsUp"":true},{""reportBy"":""Binho98"",""reportMillis"":1549965124030,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549969121762,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970034866,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972602153,""isThumbsUp"":true}]",5,"BR","alert-639536538/e7c97670-8a4e-3c7a-8b27-3b5b7c60792d",false,false,"{""x"":-34.973758,""y"":-8.0903}",158,0,0,22,,,1549824208449,10,,,10,3,2,false,0,"Av. Gov. Agamenon Magalhães","HAZARD_ON_ROAD_POT_HOLE","HAZARD","e7c97670-8a4e-3c7a-8b27-3b5b7c60792d","world,-34.973758,-8.0903,e7c97670-8a4e-3c7a-8b27-3b5b7c60792d,639536538",,,
"alert-644059468/7d81a79d-b2f4-33ff-b72c-9134f8613ed0","Jaboatão dos Guararapes","[]",0,"BR","alert-644059468/7d81a79d-b2f4-33ff-b72c-9134f8613ed0",false,false,"{""x"":-34.968654,""y"":-8.102245}",22,0,0,0,,,1549909261757,5,,,8,2,,false,0,"R. Jaqueline","HAZARD_ON_ROAD_POT_HOLE","HAZARD","7d81a79d-b2f4-33ff-b72c-9134f8613ed0","world,-34.968654,-8.102245,7d81a79d-b2f4-33ff-b72c-9134f8613ed0,644059468",,,
"alert-643603264/1bf7a84e-b9ec-377f-89d2-f07a8ebe1933","Recife","[{""reportBy"":"""",""reportMillis"":1549763514366,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549769859387,""isThumbsUp"":true},{""reportMillis"":1549830919672,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549833875378,""isThumbsUp"":true},{""reportMillis"":1549894405071,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549898819745,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549916437382,""isThumbsUp"":true}]",3,"BR","alert-643603264/1bf7a84e-b9ec-377f-89d2-f07a8ebe1933",false,false,"{""x"":-34.936692,""y"":-8.094029}",281,0,0,7,,,1549754677138,10,"lima_edu2018",,1,3,1,false,0,"R. Caruaru","HAZARD_ON_ROAD_POT_HOLE","HAZARD","1bf7a84e-b9ec-377f-89d2-f07a8ebe1933","world,-34.936692,-8.094029,1bf7a84e-b9ec-377f-89d2-f07a8ebe1933,643603264",,,
