"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","reportBy","reportDescription","reportByActiveGroupIcon","reportByActiveGroupName","provider","providerId","nearBy","imageId","imageUrl"
"alert-651951003/126391f4-09a1-320c-8881-2444485e74dd","Curitiba","[{""reportBy"":"""",""reportMillis"":1550418832831,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550419487549,""isThumbsUp"":true},{""reportBy"":""BrunattoGeo"",""reportMillis"":1550419580710,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550419616216,""text"":""não está mais aqui"",""isThumbsUp"":false}]",1,"BR","alert-651951003/126391f4-09a1-320c-8881-2444485e74dd",false,false,"{""x"":-49.275005,""y"":-25.44268}",67,1,0,3,1550418730511,10,10,2,2,false,0,"Av. Silva Jardim - Pista Dir.","POLICE_VISIBLE","POLICE","126391f4-09a1-320c-8881-2444485e74dd","world,-49.275005,-25.44268,126391f4-09a1-320c-8881-2444485e74dd,651951003",,,,,,,,,
"alert-661531007/3333e884-5455-3613-a9c0-92b9a7c5c66d","Curitiba","[]",0,"BR","alert-661531007/3333e884-5455-3613-a9c0-92b9a7c5c66d",false,false,"{""x"":-49.274525,""y"":-25.442497}",67,0,0,0,1550418751878,5,10,2,2,false,0,"Av. Silva Jardim - Pista Dir.","ACCIDENT_MINOR","ACCIDENT","3333e884-5455-3613-a9c0-92b9a7c5c66d","world,-49.274525,-25.442497,3333e884-5455-3613-a9c0-92b9a7c5c66d,661531007",,,,,,,,,
"alert-661531017/45d00a90-674e-37cc-9afa-31d1dcad70a4","Curitiba","[]",0,"BR","alert-661531017/45d00a90-674e-37cc-9afa-31d1dcad70a4",false,false,"{""x"":-49.266831,""y"":-25.439579}",67,0,0,0,1550418819850,5,10,2,2,false,0,"Av. Silva Jardim - Pista Dir.","POLICE_HIDING","POLICE","45d00a90-674e-37cc-9afa-31d1dcad70a4","world,-49.266831,-25.439579,45d00a90-674e-37cc-9afa-31d1dcad70a4,661531017",,,,,,,,,
"alert-656391020/2a1079a9-1017-37d6-9af9-0bcda92fc5c0",,"[]",0,"BR","alert-656391020/2a1079a9-1017-37d6-9af9-0bcda92fc5c0",false,false,"{""x"":-49.263876,""y"":-25.438467}",247,0,0,0,1550418847935,5,10,2,2,false,0,,"","POLICE","2a1079a9-1017-37d6-9af9-0bcda92fc5c0","world,-49.263876,-25.438467,2a1079a9-1017-37d6-9af9-0bcda92fc5c0,656391020",,,,,,,"Curitibe",,
"alert-652588543/1bc3affb-c290-3bb5-8302-639cbdbf3d38","Curitiba","[]",0,"BR","alert-652588543/1bc3affb-c290-3bb5-8302-639cbdbf3d38",false,false,"{""x"":-49.268839,""y"":-25.431064}",168,0,0,0,1550418120306,5,50,1,2,false,0,"R. Mal. Deodoro","","ROAD_CLOSED","1bc3affb-c290-3bb5-8302-639cbdbf3d38","world,-49.268839,-25.431064,1bc3affb-c290-3bb5-8302-639cbdbf3d38,652588543",,,,,,,,,
"alert-655330401/cb7e0516-36c7-389a-979a-a1fc58adab81","Curitiba","[]",0,"BR","alert-655330401/cb7e0516-36c7-389a-979a-a1fc58adab81",false,false,"{""x"":-49.268839,""y"":-25.431064}",208,0,0,0,1550418818385,5,8,2,2,false,0,"R. Mal. Deodoro","ROAD_CLOSED_EVENT","ROAD_CLOSED","cb7e0516-36c7-389a-979a-a1fc58adab81","world,-49.268839,-25.431064,cb7e0516-36c7-389a-979a-a1fc58adab81,655330401","JefersonViana94",,,,,,,,
"alert-660807548/fd298fdd-cd1d-3a5a-8452-58d543e069e2","Curitiba","[]",0,"BR","alert-660807548/fd298fdd-cd1d-3a5a-8452-58d543e069e2",false,false,"{""x"":-49.269316,""y"":-25.42928}",358,0,0,0,1550418856346,5,8,2,1,false,0,"R. Riachuelo","JAM_MODERATE_TRAFFIC","JAM","fd298fdd-cd1d-3a5a-8452-58d543e069e2","world,-49.269316,-25.42928,fd298fdd-cd1d-3a5a-8452-58d543e069e2,660807548",,,,,,,,,
"alert-658431029/f412f232-b57f-34b2-9254-30f123921973","Curitiba","[{""reportBy"":"""",""reportMillis"":1550418929453,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550419007681,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550419419261,""isThumbsUp"":true}]",1,"BR","alert-658431029/f412f232-b57f-34b2-9254-30f123921973",false,false,"{""x"":-49.261247,""y"":-25.437393}",55,1,0,2,1550418884658,8,10,2,2,false,0,"Av. Silva Jardim - Pista Dir.","POLICE_HIDING","POLICE","f412f232-b57f-34b2-9254-30f123921973","world,-49.261247,-25.437393,f412f232-b57f-34b2-9254-30f123921973,658431029",,,,,,,,,
"alert-661531037/952cbaaa-0702-3c82-ad0f-39cb14d9e29d","Curitiba","[{""reportBy"":"""",""reportMillis"":1550418988513,""isThumbsUp"":true}]",0,"BR","alert-661531037/952cbaaa-0702-3c82-ad0f-39cb14d9e29d",false,false,"{""x"":-49.260736,""y"":-25.437177}",67,0,0,1,1550418954484,7,10,2,2,false,0,"Av. Silva Jardim","POLICE_VISIBLE","POLICE","952cbaaa-0702-3c82-ad0f-39cb14d9e29d","world,-49.260736,-25.437177,952cbaaa-0702-3c82-ad0f-39cb14d9e29d,661531037",,,,,,,,,
"alert-654991011/5c861c1c-4538-3124-9f8c-0d3457697651","Fazenda Rio Grande","[{""reportBy"":"""",""reportMillis"":1550419022627,""isThumbsUp"":false}]",0,"BR","alert-654991011/5c861c1c-4538-3124-9f8c-0d3457697651",true,false,"{""x"":-49.312758,""y"":-25.64563}",176,1,0,0,1550418876463,6,1,0,6,false,0,"BR-116 S Rod. Régis Bittencourt","POLICE_VISIBLE","POLICE","5c861c1c-4538-3124-9f8c-0d3457697651","world,-49.312758,-25.64563,5c861c1c-4538-3124-9f8c-0d3457697651,654991011",,,,,,,,,
"alert-665827555/0f6daabe-530c-37ed-a986-8a0069355cb9","Curitiba","[{""reportBy"":"""",""reportMillis"":1550419962425,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420905632,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550421529669,""isThumbsUp"":false}]",1,"BR","alert-665827555/0f6daabe-530c-37ed-a986-8a0069355cb9",false,false,"{""x"":-49.27626,""y"":-25.495661}",110,1,0,2,1550419193829,8,8,2,2,false,0,"Av. Brasília","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","0f6daabe-530c-37ed-a986-8a0069355cb9","world,-49.27626,-25.495661,0f6daabe-530c-37ed-a986-8a0069355cb9,665827555","cleytonecinthia",,,,,,,,
"alert-655230571/4172ad16-f948-385c-9173-4c863a866741","Curitiba","[]",0,"BR","alert-655230571/4172ad16-f948-385c-9173-4c863a866741",false,false,"{""x"":-49.29561,""y"":-25.482539}",178,0,0,0,1550419153190,5,50,0,2,false,0,"R. Isaac Guelmann","","POLICE","4172ad16-f948-385c-9173-4c863a866741","world,-49.29561,-25.482539,4172ad16-f948-385c-9173-4c863a866741,655230571",,,,,,,,,
"alert-658152529/9f16b7a1-f4d6-34ce-a8be-bcf23b3128f8","Curitiba","[{""reportBy"":"""",""reportMillis"":1550419020280,""isThumbsUp"":true}]",0,"BR","alert-658152529/9f16b7a1-f4d6-34ce-a8be-bcf23b3128f8",false,false,"{""x"":-49.281752,""y"":-25.441833}",247,0,0,1,1550418969728,6,50,1,2,false,0,"Av. Visc. de Guarapuava - Pista Dir.","JAM_STAND_STILL_TRAFFIC","JAM","9f16b7a1-f4d6-34ce-a8be-bcf23b3128f8","world,-49.281752,-25.441833,9f16b7a1-f4d6-34ce-a8be-bcf23b3128f8,658152529","Vitorgsantos02",,,,,,,,
"alert-661531047/261411d2-8e4d-39ea-acd3-0a3279a2cad8","Curitiba","[{""reportBy"":""NilsonRomaniuk"",""reportMillis"":1550420376189,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550421227447,""isThumbsUp"":true},{""reportBy"":""RogerWestphal"",""reportMillis"":1550421945235,""isThumbsUp"":true}]",0,"BR","alert-661531047/261411d2-8e4d-39ea-acd3-0a3279a2cad8",false,false,"{""x"":-49.258727,""y"":-25.434645}",67,0,0,3,1550419026882,10,10,2,2,false,0,"Av. Sete de Setembro","POLICE_HIDING","POLICE","261411d2-8e4d-39ea-acd3-0a3279a2cad8","world,-49.258727,-25.434645,261411d2-8e4d-39ea-acd3-0a3279a2cad8,661531047",,,,,,,,,
"alert-667551044/cf2769ed-2361-3c37-bf6c-6615fce45bdd","Curitiba","[]",0,"BR","alert-667551044/cf2769ed-2361-3c37-bf6c-6615fce45bdd",false,false,"{""x"":-49.259945,""y"":-25.435106}",67,0,0,0,1550419011778,5,10,2,2,false,0,"Av. Sete de Setembro","POLICE_HIDING","POLICE","cf2769ed-2361-3c37-bf6c-6615fce45bdd","world,-49.259945,-25.435106,cf2769ed-2361-3c37-bf6c-6615fce45bdd,667551044",,,,,,,,,
"alert-653430572/468801a6-d9b8-35a0-b908-81738c8040fd","Curitiba","[]",0,"BR","alert-653430572/468801a6-d9b8-35a0-b908-81738c8040fd",true,false,"{""x"":-49.269452,""y"":-25.488323}",216,0,0,0,1550419164184,5,51,2,6,false,0,"Av. Linha Verde","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","468801a6-d9b8-35a0-b908-81738c8040fd","world,-49.269452,-25.488323,468801a6-d9b8-35a0-b908-81738c8040fd,653430572",,,,,,,,,
"alert-651890753/9b2a22e8-abba-3a2e-bf23-8b76518c04d4","Curitiba","[{""reportBy"":""Fabikopec"",""reportMillis"":1550419402640,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550419541989,""isThumbsUp"":true},{""reportBy"":""Sanderpedroso"",""reportMillis"":1550419712936,""isThumbsUp"":true},{""reportBy"":""Sanderpedroso"",""reportMillis"":1550419726726,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420282638,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420343858,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420346332,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420675998,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420833717,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550421048233,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550421657982,""isThumbsUp"":true}]",5,"BR","alert-651890753/9b2a22e8-abba-3a2e-bf23-8b76518c04d4",true,false,"{""x"":-49.228289,""y"":-25.427763}",202,0,0,11,1550419193084,10,24,1,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","9b2a22e8-abba-3a2e-bf23-8b76518c04d4","world,-49.228289,-25.427763,9b2a22e8-abba-3a2e-bf23-8b76518c04d4,651890753","RodrigoCamarguinho",,,,,,,,
"alert-651931453/fd068b4e-890a-3c34-85cc-b224b46956d2",,"[]",0,"BR","alert-651931453/fd068b4e-890a-3c34-85cc-b224b46956d2",true,false,"{""x"":-49.341495,""y"":-25.555443}",67,0,0,0,1550419205454,5,46,2,6,false,0,"BR-476 Rod. do Xisto","HAZARD_ON_ROAD_POT_HOLE","HAZARD","fd068b4e-890a-3c34-85cc-b224b46956d2","world,-49.341495,-25.555443,fd068b4e-890a-3c34-85cc-b224b46956d2,651931453","JoaoBLL",,,,,,"Curit",,
"alert-656310980/1eaadf49-9f28-3dd6-82c6-946ddd7eaf69","Curitiba","[]",0,"BR","alert-656310980/1eaadf49-9f28-3dd6-82c6-946ddd7eaf69",false,false,"{""x"":-49.302417,""y"":-25.494471}",179,0,0,0,1550419376392,5,50,0,1,false,0,"R. Primo Lourenço Tosin","JAM_STAND_STILL_TRAFFIC","JAM","1eaadf49-9f28-3dd6-82c6-946ddd7eaf69","world,-49.302417,-25.494471,1eaadf49-9f28-3dd6-82c6-946ddd7eaf69,656310980",,,,,,,,,
"alert-657028730/78c6c7d4-1b60-34a0-985a-86db70472bb3","Curitiba","[]",0,"BR","alert-657028730/78c6c7d4-1b60-34a0-985a-86db70472bb3",false,false,"{""x"":-49.222614,""y"":-25.510542}",247,0,0,0,1550419349824,5,0,3,2,false,0,"R. Dr. Bley Zorning","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","78c6c7d4-1b60-34a0-985a-86db70472bb3","world,-49.222614,-25.510542,78c6c7d4-1b60-34a0-985a-86db70472bb3,657028730","ewer_",,,,,,,,
"alert-659772578/2316040c-125c-3616-85e5-9fac11bf1aa3","Curitiba","[]",0,"BR","alert-659772578/2316040c-125c-3616-85e5-9fac11bf1aa3",false,false,"{""x"":-49.323225,""y"":-25.409323}",79,0,0,0,1550419301193,5,24,0,2,false,0,"Av. Manoel Ribas","JAM_HEAVY_TRAFFIC","JAM","2316040c-125c-3616-85e5-9fac11bf1aa3","world,-49.323225,-25.409323,2316040c-125c-3616-85e5-9fac11bf1aa3,659772578","Giovanavarette",,,,,,,,
"alert-657247030/99161e1d-2a80-32e0-adb1-4451f829aecb","Curitiba","[{""reportMillis"":1550420696377,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420731535,""isThumbsUp"":true}]",1,"BR","alert-657247030/99161e1d-2a80-32e0-adb1-4451f829aecb",false,false,"{""x"":-49.295983,""y"":-25.450416}",67,0,0,2,1550419411304,7,8,4,2,false,0,"Av. Silva Jardim","HAZARD_ON_ROAD","HAZARD","99161e1d-2a80-32e0-adb1-4451f829aecb","world,-49.295983,-25.450416,99161e1d-2a80-32e0-adb1-4451f829aecb,657247030","cyamaguti","Pista direita com asfalto ruim",,,,,,,
"alert-654147032/ac74d9ca-3ec0-3f9e-932e-6944af0fa123","Curitiba","[]",0,"BR","alert-654147032/ac74d9ca-3ec0-3f9e-932e-6944af0fa123",false,false,"{""x"":-49.295992,""y"":-25.45042}",67,0,0,0,1550419430630,5,8,4,2,false,0,"Av. Silva Jardim","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","ac74d9ca-3ec0-3f9e-932e-6944af0fa123","world,-49.295992,-25.45042,ac74d9ca-3ec0-3f9e-932e-6944af0fa123,654147032","cyamaguti",,,,,,,,
"alert-651632553/44164538-eeac-389d-9b78-1337a53548d7","Curitiba","[]",0,"BR","alert-651632553/44164538-eeac-389d-9b78-1337a53548d7",false,false,"{""x"":-49.226443,""y"":-25.476146}",146,0,0,0,1550419337079,5,49,3,2,false,0,"Av. Comendador Franco","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","44164538-eeac-389d-9b78-1337a53548d7","world,-49.226443,-25.476146,44164538-eeac-389d-9b78-1337a53548d7,651632553","Norafuracao",,,,,,,,
"alert-662010017/787c56d0-1005-390f-bccd-03ef9bda7298","Curitiba","[]",0,"BR","alert-662010017/787c56d0-1005-390f-bccd-03ef9bda7298",false,false,"{""x"":-49.263932,""y"":-25.435028}",247,0,0,0,1550419356803,5,46,2,2,false,0,"Av. Visc. de Guarapuava - Pista Esq.","JAM_STAND_STILL_TRAFFIC","JAM","787c56d0-1005-390f-bccd-03ef9bda7298","world,-49.263932,-25.435028,787c56d0-1005-390f-bccd-03ef9bda7298,662010017","RogerWestphal",,,,,,,,
"alert-658431089/bd80bc5e-83af-3ab0-9f85-d7006c3b823b","Curitiba","[]",0,"BR","alert-658431089/bd80bc5e-83af-3ab0-9f85-d7006c3b823b",false,false,"{""x"":-49.254461,""y"":-25.410808}",13,0,0,0,1550419308898,5,10,2,2,false,0,"Av. Munhoz da Rocha","POLICE_HIDING","POLICE","bd80bc5e-83af-3ab0-9f85-d7006c3b823b","world,-49.254461,-25.410808,bd80bc5e-83af-3ab0-9f85-d7006c3b823b,658431089",,,,,,,,,
"alert-663911016/ee4e9654-8d78-3763-ad4d-0970484041b1","Curitiba","[{""reportMillis"":1550420125793,""isThumbsUp"":true}]",0,"BR","alert-663911016/ee4e9654-8d78-3763-ad4d-0970484041b1",false,false,"{""x"":-49.277889,""y"":-25.437408}",226,0,0,1,1550419626128,6,10,2,2,false,0,"R. Emiliano Perneta","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","ee4e9654-8d78-3763-ad4d-0970484041b1","world,-49.277889,-25.437408,ee4e9654-8d78-3763-ad4d-0970484041b1,663911016",,,,,,,,,
"alert-664090876/74b3e378-25fb-3d16-83c5-886c683d5c7c","Curitiba","[]",0,"BR","alert-664090876/74b3e378-25fb-3d16-83c5-886c683d5c7c",false,false,"{""x"":-49.222465,""y"":-25.382032}",321,0,0,0,1550419768247,5,49,2,1,false,0,"R. Dr. Sátilas do Amaral Camargo","HAZARD_ON_ROAD_POT_HOLE","HAZARD","74b3e378-25fb-3d16-83c5-886c683d5c7c","world,-49.222465,-25.382032,74b3e378-25fb-3d16-83c5-886c683d5c7c,664090876",,,"rictv","RICTV",,,,,
"alert-660490228/8458d8c3-d203-3f5d-bb1e-5a308d5d0cb2","Curitiba","[]",0,"BR","alert-660490228/8458d8c3-d203-3f5d-bb1e-5a308d5d0cb2",true,false,"{""x"":-49.34942,""y"":-25.479935}",339,0,0,0,1550419564286,5,0,0,6,false,0,"BR-376 Contorno Sul","JAM_MODERATE_TRAFFIC","JAM","8458d8c3-d203-3f5d-bb1e-5a308d5d0cb2","world,-49.34942,-25.479935,8458d8c3-d203-3f5d-bb1e-5a308d5d0cb2,660490228",,,,,,,,,
"alert-660828198/2c9281aa-1801-3ac7-8692-e4985a9cbe85","Curitiba","[{""reportBy"":"""",""reportMillis"":1550420292575,""isThumbsUp"":true},{""reportBy"":""Galbiate18"",""reportMillis"":1550420746057,""isThumbsUp"":true},{""reportMillis"":1550420791193,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550420813990,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550421326455,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550421810616,""isThumbsUp"":true}]",2,"BR","alert-660828198/2c9281aa-1801-3ac7-8692-e4985a9cbe85",true,false,"{""x"":-49.245237,""y"":-25.565489}",284,0,0,6,1550419745711,10,1,0,6,false,0,"BR-116 Contorno Leste","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","2c9281aa-1801-3ac7-8692-e4985a9cbe85","world,-49.245237,-25.565489,2c9281aa-1801-3ac7-8692-e4985a9cbe85,660828198",,,,,,,,,
"alert-658539230/5823dbae-9a0c-3e18-b930-bb9e51879125","Curitiba","[]",0,"BR","alert-658539230/5823dbae-9a0c-3e18-b930-bb9e51879125",false,false,"{""x"":-49.313151,""y"":-25.403389}",213,0,0,0,1550419975691,5,1,0,2,false,0,"R. Ângelo Domingos Durigan","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","5823dbae-9a0c-3e18-b930-bb9e51879125","world,-49.313151,-25.403389,5823dbae-9a0c-3e18-b930-bb9e51879125,658539230","IrosRL",,,,,,,,
"alert-655450131/fb7d1a74-3174-3398-8cc1-1c37d4b69e5c","Curitiba","[]",0,"BR","alert-655450131/fb7d1a74-3174-3398-8cc1-1c37d4b69e5c",false,false,"{""x"":-49.254393,""y"":-25.405432}",221,0,0,0,1550420126651,5,46,3,2,false,0,"R. Cel. João de Alencar Guimarães Filho","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","fb7d1a74-3174-3398-8cc1-1c37d4b69e5c","world,-49.254393,-25.405432,fb7d1a74-3174-3398-8cc1-1c37d4b69e5c,655450131","javorouski",,,,,,,,
"alert-651868792/dc355e63-5203-3b45-b5f9-936a888ed33b","Curitiba","[]",0,"BR","alert-651868792/dc355e63-5203-3b45-b5f9-936a888ed33b",false,false,"{""x"":-49.267571,""y"":-25.387926}",175,0,0,0,1550420106773,6,24,1,2,false,0,"R. Mateus Leme","ACCIDENT_MINOR","ACCIDENT","dc355e63-5203-3b45-b5f9-936a888ed33b","world,-49.267571,-25.387926,dc355e63-5203-3b45-b5f9-936a888ed33b,651868792",,,,,,,,,
"alert-654632371/a939e246-b088-32b9-b45d-5401d61c17b2","Curitiba","[{""reportBy"":"""",""reportMillis"":1550420426339,""isThumbsUp"":true},{""reportBy"":""ltocha"",""reportMillis"":1550421190771,""isThumbsUp"":true}]",0,"BR","alert-654632371/a939e246-b088-32b9-b45d-5401d61c17b2",true,false,"{""x"":-49.278932,""y"":-25.552065}",122,0,0,2,1550420123733,8,5,3,6,false,0,"BR-116 Contorno Leste","HAZARD_ON_ROAD_ICE","HAZARD","a939e246-b088-32b9-b45d-5401d61c17b2","world,-49.278932,-25.552065,a939e246-b088-32b9-b45d-5401d61c17b2,654632371","plantao190",,,,,,,,
"alert-660787798/2dcd5760-c83c-3bc5-bdaf-b6274d59e1f9","Curitiba","[{""reportBy"":""Longs"",""reportMillis"":1550420703411,""isThumbsUp"":true}]",0,"BR","alert-660787798/2dcd5760-c83c-3bc5-bdaf-b6274d59e1f9",false,false,"{""x"":-49.287123,""y"":-25.453838}",272,0,0,1,1550420344137,6,10,0,2,false,0,"Av. Água Verde","HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","2dcd5760-c83c-3bc5-bdaf-b6274d59e1f9","world,-49.287123,-25.453838,2dcd5760-c83c-3bc5-bdaf-b6274d59e1f9,660787798",,,,,,,,,
"alert-656052420/8cde506d-b37d-39d6-a755-42e17e314e60",,"[{""reportBy"":"""",""reportMillis"":1550420646396,""isThumbsUp"":true}]",0,"BR","alert-656052420/8cde506d-b37d-39d6-a755-42e17e314e60",true,false,"{""x"":-49.226781,""y"":-25.569102}",98,0,0,1,1550420382092,7,5,3,6,false,0,"BR-116 Contorno Leste","HAZARD_WEATHER_FLOOD","HAZARD","8cde506d-b37d-39d6-a755-42e17e314e60","world,-49.226781,-25.569102,8cde506d-b37d-39d6-a755-42e17e314e60,656052420","plantao190",,,,,,"Curitba",,
"alert-655892700/3f114311-5db4-3dca-b820-f86bd1eee026","Curitiba","[]",0,"BR","alert-655892700/3f114311-5db4-3dca-b820-f86bd1eee026",false,false,"{""x"":-49.268039,""y"":-25.382688}",165,0,0,0,1550420692982,5,1,1,2,false,0,"R. Mateus Leme","JAM_MODERATE_TRAFFIC","JAM","3f114311-5db4-3dca-b820-f86bd1eee026","world,-49.268039,-25.382688,3f114311-5db4-3dca-b820-f86bd1eee026,655892700","CiroOnuki",,,,,,,,
"alert-668287754/655e386e-aeb7-36df-a237-fb46a5be542d","Piraquara","[]",0,"BR","alert-668287754/655e386e-aeb7-36df-a237-fb46a5be542d",false,false,"{""x"":-49.154858,""y"":-25.457189}",109,0,0,0,1550420460618,5,34,0,2,false,0,"R. Juri Danilenko","","POLICE","655e386e-aeb7-36df-a237-fb46a5be542d","world,-49.154858,-25.457189,655e386e-aeb7-36df-a237-fb46a5be542d,668287754",,,,,,,,,
"alert-665290715/c93e4557-5d42-3d13-a4ab-96c9fa69edc2","Curitiba","[]",0,"BR","alert-665290715/c93e4557-5d42-3d13-a4ab-96c9fa69edc2",true,false,"{""x"":-49.307052,""y"":-25.559566}",26,0,0,0,1550420465718,5,51,3,6,false,0,"BR-116 N Rod. Régis Bittencourt","HAZARD_WEATHER_FLOOD","HAZARD","c93e4557-5d42-3d13-a4ab-96c9fa69edc2","world,-49.307052,-25.559566,c93e4557-5d42-3d13-a4ab-96c9fa69edc2,665290715",,,,,,,,,
"alert-654007882/a44b2016-c932-3b4b-b8b3-ddb52fdadd74","Curitiba","[{""reportBy"":"""",""reportMillis"":1550422378200,""isThumbsUp"":true}]",0,"BR","alert-654007882/a44b2016-c932-3b4b-b8b3-ddb52fdadd74",false,false,"{""x"":-49.250591,""y"":-25.472056}",336,0,0,1,1550420963016,6,1,3,2,false,0,"R. Anne Frank","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","a44b2016-c932-3b4b-b8b3-ddb52fdadd74","world,-49.250591,-25.472056,a44b2016-c932-3b4b-b8b3-ddb52fdadd74,654007882",,,,,,,,,
"alert-660550248/4d4e66c4-5265-371c-9f7b-c5b9f4d40a05","Curitiba","[{""reportMillis"":1550421588578,""isThumbsUp"":true}]",0,"BR","alert-660550248/4d4e66c4-5265-371c-9f7b-c5b9f4d40a05",false,false,"{""x"":-49.225459,""y"":-25.477503}",146,0,0,1,1550420938926,6,46,3,2,false,0,"Av. Comendador Franco","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","4d4e66c4-5265-371c-9f7b-c5b9f4d40a05","world,-49.225459,-25.477503,4d4e66c4-5265-371c-9f7b-c5b9f4d40a05,660550248","javorouski",,,,,,,,
"alert-658910259/7fd8c1a6-22a4-374a-abb3-48e331506223","Curitiba","[]",0,"BR","alert-658910259/7fd8c1a6-22a4-374a-abb3-48e331506223",false,false,"{""x"":-49.29836,""y"":-25.431138}",245,0,0,0,1550421025262,5,0,3,2,false,0,"R. Pe. Agostinho","JAM_MODERATE_TRAFFIC","JAM","7fd8c1a6-22a4-374a-abb3-48e331506223","world,-49.29836,-25.431138,7fd8c1a6-22a4-374a-abb3-48e331506223,658910259","kApAzZiCarD",,,,,,,,
"alert-657412711/073ad892-6e0f-345f-a050-d87e0e072847","Curitiba","[]",0,"BR","alert-657412711/073ad892-6e0f-345f-a050-d87e0e072847",false,false,"{""x"":-49.267572,""y"":-25.387922}",175,0,0,0,1550420770235,5,1,1,2,false,0,"R. Mateus Leme","JAM_MODERATE_TRAFFIC","JAM","073ad892-6e0f-345f-a050-d87e0e072847","world,-49.267572,-25.387922,073ad892-6e0f-345f-a050-d87e0e072847,657412711","CiroOnuki",,,,,,,,
"alert-655150981/df3f0217-fb9e-3229-ac92-6d5e96c2fb9a","Curitiba","[]",0,"BR","alert-655150981/df3f0217-fb9e-3229-ac92-6d5e96c2fb9a",false,false,"{""x"":-49.207193,""y"":-25.503244}",330,0,0,0,1550420890283,5,34,0,2,false,0,"Av. Comendador Franco","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","df3f0217-fb9e-3229-ac92-6d5e96c2fb9a","world,-49.207193,-25.503244,df3f0217-fb9e-3229-ac92-6d5e96c2fb9a,655150981",,,,,,,,,
"alert-669267654/38681154-f7e0-31ed-8e78-4b391badb301","Pinhais","[]",0,"BR","alert-669267654/38681154-f7e0-31ed-8e78-4b391badb301",false,false,"{""x"":-49.190457,""y"":-25.456758}",113,0,0,0,1550420930619,5,50,3,2,false,0,"R. Rio Trombetas","HAZARD_ON_ROAD_POT_HOLE","HAZARD","38681154-f7e0-31ed-8e78-4b391badb301","world,-49.190457,-25.456758,38681154-f7e0-31ed-8e78-4b391badb301,669267654",,,,,,,,,
"alert-667212504/d7d44e4f-b4ed-3b39-9244-54ae912639e0","Curitiba","[]",0,"BR","alert-667212504/d7d44e4f-b4ed-3b39-9244-54ae912639e0",true,false,"{""x"":-49.346207,""y"":-25.384696}",251,0,0,0,1550420890084,5,46,3,7,false,0,"PR-418 Contorno Norte","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","d7d44e4f-b4ed-3b39-9244-54ae912639e0","world,-49.346207,-25.384696,d7d44e4f-b4ed-3b39-9244-54ae912639e0,667212504",,,,,,,,,
"alert-669088124/5705d09e-dd24-3c17-83b2-5751fd03cb72","Curitiba","[]",0,"BR","alert-669088124/5705d09e-dd24-3c17-83b2-5751fd03cb72",true,false,"{""x"":-49.228306,""y"":-25.427804}",202,0,0,0,1550421009299,5,0,0,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_OBJECT","HAZARD","5705d09e-dd24-3c17-83b2-5751fd03cb72","world,-49.228306,-25.427804,5705d09e-dd24-3c17-83b2-5751fd03cb72,669088124",,,,,,,,,
