"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","showFacebookPic","speed","street","subtype","type","uuid","wazeData","roadType","reportBy","reportDescription","nearBy","provider","providerId","imageId","imageUrl","reportByActiveGroupIcon","reportByActiveGroupName"
"alert-751326977/b10c9aea-6d42-388c-84db-2f01129a2b69","Recife","[]",0,"BR","alert-751326977/b10c9aea-6d42-388c-84db-2f01129a2b69",false,false,"{""x"":-34.92798,""y"":-8.071325}",14,0,0,0,1551912590158,5,34,0,false,0,"R. Comend. José Vita","","HAZARD","b10c9aea-6d42-388c-84db-2f01129a2b69","world,-34.92798,-8.071325,b10c9aea-6d42-388c-84db-2f01129a2b69,751326977",1,,,,,,,,,
"alert-745360770/d9adc103-5edc-30db-9060-6aba751970a5","Abreu e Lima","[]",0,"BR","alert-745360770/d9adc103-5edc-30db-9060-6aba751970a5",false,false,"{""x"":-34.903151,""y"":-7.893907}",171,0,0,0,1551912538105,5,34,0,false,0,"Via Expressa Ônibus","JAM_HEAVY_TRAFFIC","JAM","d9adc103-5edc-30db-9060-6aba751970a5","world,-34.903151,-7.893907,d9adc103-5edc-30db-9060-6aba751970a5,745360770",,,,,,,,,,
"alert-746647329/5ae37223-b665-3dc9-9801-521c42c2a500","Igarassu","[]",0,"BR","alert-746647329/5ae37223-b665-3dc9-9801-521c42c2a500",false,false,"{""x"":-34.904634,""y"":-7.811235}",280,0,0,0,1551912388151,5,34,0,false,0,,"POLICE_VISIBLE","POLICE","5ae37223-b665-3dc9-9801-521c42c2a500","world,-34.904634,-7.811235,5ae37223-b665-3dc9-9801-521c42c2a500,746647329",1,,,,,,,,,
"alert-757546624/398f50e2-79fe-394d-abfe-55e86dabe983","Jaboatão dos Guararapes","[]",0,"BR","alert-757546624/398f50e2-79fe-394d-abfe-55e86dabe983",true,false,"{""x"":-34.939674,""y"":-8.239939}",344,0,0,0,1551911088130,5,0,0,false,0,"PE-024 Rota dos Coqueiros","POLICE_VISIBLE","POLICE","398f50e2-79fe-394d-abfe-55e86dabe983","world,-34.939674,-8.239939,398f50e2-79fe-394d-abfe-55e86dabe983,757546624",7,,,,,,,,,
"alert-746966739/d3ef5116-3da8-309a-8a6d-b38b5dd4978a","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551913151953,""text"":""livre ok."",""isThumbsUp"":false}]",0,"BR","alert-746966739/d3ef5116-3da8-309a-8a6d-b38b5dd4978a",true,false,"{""x"":-34.923422,""y"":-8.156308}",243,1,0,0,1551912622944,6,10,1,false,0,"PE-008 Est. da Batalha","POLICE_VISIBLE","POLICE","d3ef5116-3da8-309a-8a6d-b38b5dd4978a","world,-34.923422,-8.156308,d3ef5116-3da8-309a-8a6d-b38b5dd4978a,746966739",7,,,,,,,,,
"alert-744486911/bc9a5b20-ab7a-3ca7-ae00-3870e686f9d6","Recife","[]",0,"BR","alert-744486911/bc9a5b20-ab7a-3ca7-ae00-3870e686f9d6",false,false,"{""x"":-34.880513,""y"":-8.086639}",70,0,0,0,1551912780648,5,34,0,false,0,"R. Dagoberto Pires","POLICE_VISIBLE","POLICE","bc9a5b20-ab7a-3ca7-ae00-3870e686f9d6","world,-34.880513,-8.086639,bc9a5b20-ab7a-3ca7-ae00-3870e686f9d6,744486911",1,,,,,,,,,
"alert-755487225/ab8ab649-ab4b-3865-94ca-9452e7a7ae2a","Recife","[]",0,"BR","alert-755487225/ab8ab649-ab4b-3865-94ca-9452e7a7ae2a",false,false,"{""x"":-34.909281,""y"":-8.047528}",82,0,0,0,1551912855632,5,1,1,false,0,"R. D. Manoel da Costa","JAM_MODERATE_TRAFFIC","JAM","ab8ab649-ab4b-3865-94ca-9452e7a7ae2a","world,-34.909281,-8.047528,ab8ab649-ab4b-3865-94ca-9452e7a7ae2a,755487225",2,,,,,,,,,
"alert-756287074/4a603ccb-96eb-37d6-b9b6-2ffa794336c6","Recife","[]",0,"BR","alert-756287074/4a603ccb-96eb-37d6-b9b6-2ffa794336c6",false,false,"{""x"":-34.902497,""y"":-8.032135}",29,0,0,0,1551912868119,6,0,1,false,0,"R. Cônego Barata","","ACCIDENT","4a603ccb-96eb-37d6-b9b6-2ffa794336c6","world,-34.902497,-8.032135,4a603ccb-96eb-37d6-b9b6-2ffa794336c6,756287074",2,"OscarRaposoSpeedy",,,,,,,,
"alert-745501040/54fa0e9b-c8a4-38be-a0f1-0ddb7cd91866","Olinda","[]",0,"BR","alert-745501040/54fa0e9b-c8a4-38be-a0f1-0ddb7cd91866",false,false,"{""x"":-34.844597,""y"":-7.998592}",188,0,0,0,1551912716760,5,8,4,false,0,"R. José Augusto da Silva Braga","HAZARD_ON_ROAD_POT_HOLE","HAZARD","54fa0e9b-c8a4-38be-a0f1-0ddb7cd91866","world,-34.844597,-7.998592,54fa0e9b-c8a4-38be-a0f1-0ddb7cd91866,745501040",1,"IvaMarques83",,,,,,,,
"alert-755227155/b1883121-e1d6-324d-a451-cf036638b841","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551912910180,""text"":""montando lei seca"",""isThumbsUp"":false},{""reportBy"":""GilbertoCrispim"",""reportMillis"":1551912997388,""isThumbsUp"":true},{""reportBy"":""OAstro"",""reportMillis"":1551913017724,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551913270517,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914375227,""isThumbsUp"":true},{""reportBy"":""EugenioCool"",""reportMillis"":1551914387292,""isThumbsUp"":true},{""reportBy"":""HoracioForteHappy"",""reportMillis"":1551914621573,""isThumbsUp"":true},{""reportBy"":""Brunobelo280472"",""reportMillis"":1551914681141,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914763406,""isThumbsUp"":true},{""reportBy"":""Cleyton01Pires"",""reportMillis"":1551914783249,""isThumbsUp"":true},{""reportMillis"":1551914809274,""isThumbsUp"":true},{""reportBy"":""lucasvluz"",""reportMillis"":1551915081193,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915427595,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915540857,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915674383,""isThumbsUp"":true},{""reportMillis"":1551915986009,""isThumbsUp"":true},{""reportBy"":""DavidCordeirodandan"",""reportMillis"":1551916262581,""text"":""Lei seca grande !"",""isThumbsUp"":false}]",5,"BR","alert-755227155/b1883121-e1d6-324d-a451-cf036638b841",true,false,"{""x"":-34.923052,""y"":-8.156236}",58,2,0,15,1551912881292,10,50,2,false,0,"PE-008 Est. da Batalha","POLICE_VISIBLE","POLICE","b1883121-e1d6-324d-a451-cf036638b841","world,-34.923052,-8.156236,b1883121-e1d6-324d-a451-cf036638b841,755227155",7,,,,,,,,,
"alert-743527351/24ace5df-feca-3169-b50d-f00a6725f427","Cabo de Santo Agostinho","[]",0,"BR","alert-743527351/24ace5df-feca-3169-b50d-f00a6725f427",true,false,"{""x"":-34.95624,""y"":-8.290515}",6,0,0,0,1551912911350,5,50,0,false,0,"PE-024 Rota dos Coqueiros","","POLICE","24ace5df-feca-3169-b50d-f00a6725f427","world,-34.95624,-8.290515,24ace5df-feca-3169-b50d-f00a6725f427,743527351",7,,,,,,,,,
"alert-742127502/d8368e58-659b-3eef-bbad-b0b3bafbed3b","São Lourenço da Mata","[{""reportBy"":"""",""reportMillis"":1551913035749,""isThumbsUp"":true}]",0,"BR","alert-742127502/d8368e58-659b-3eef-bbad-b0b3bafbed3b",true,false,"{""x"":-35.020311,""y"":-8.007702}",158,0,0,1,1551912071197,6,34,0,false,0,"Av. Dr. Belmino Correia","POLICE_HIDING","POLICE","d8368e58-659b-3eef-bbad-b0b3bafbed3b","world,-35.020311,-8.007702,d8368e58-659b-3eef-bbad-b0b3bafbed3b,742127502",7,,,,,,,,,
"alert-748366818/110bcafe-a642-3842-a76d-63a6da690b0d","Camaragibe","[{""reportBy"":"""",""reportMillis"":1551914278042,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914598822,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914661499,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551916272433,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551916324491,""isThumbsUp"":true},{""reportMillis"":1551918371765,""isThumbsUp"":true}]",2,"BR","alert-748366818/110bcafe-a642-3842-a76d-63a6da690b0d",true,false,"{""x"":-34.998436,""y"":-8.024757}",269,0,0,6,1551912411472,10,1,2,false,0,"Av. Dr. Belmino Correia","HAZARD_ON_ROAD_POT_HOLE","HAZARD","110bcafe-a642-3842-a76d-63a6da690b0d","world,-34.998436,-8.024757,110bcafe-a642-3842-a76d-63a6da690b0d,748366818",7,,,,,,,,,
"alert-742346332/bde84ca6-0109-3240-a825-cd3e666323ef","São Lourenço da Mata","[{""reportBy"":"""",""reportMillis"":1551910128114,""isThumbsUp"":true}]",0,"BR","alert-742346332/bde84ca6-0109-3240-a825-cd3e666323ef",true,false,"{""x"":-35.036502,""y"":-7.997402}",314,0,0,1,1551910082935,6,46,2,false,0,"R. Dr. Luís Correia de Araújo","HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","bde84ca6-0109-3240-a825-cd3e666323ef","world,-35.036502,-7.997402,bde84ca6-0109-3240-a825-cd3e666323ef,742346332",7,"space-car",,,,,,,,
"alert-754927145/56ee4ce3-7cb3-3c30-9f5e-e0895caf4864","Jaboatão dos Guararapes","[]",0,"BR","alert-754927145/56ee4ce3-7cb3-3c30-9f5e-e0895caf4864",false,false,"{""x"":-34.968685,""y"":-8.136854}",135,0,0,0,1551913084651,5,49,2,false,0,"Av. D. Hêlder Câmara","POLICE_VISIBLE","POLICE","56ee4ce3-7cb3-3c30-9f5e-e0895caf4864","world,-34.968685,-8.136854,56ee4ce3-7cb3-3c30-9f5e-e0895caf4864,754927145",1,,,,,,,,,
"alert-744327571/9a470461-b10b-38e6-a367-57dac18cf718","Recife","[]",0,"BR","alert-744327571/9a470461-b10b-38e6-a367-57dac18cf718",false,false,"{""x"":-34.902699,""y"":-8.129351}",350,0,0,0,1551913017813,5,46,0,false,0,"Av. Visc. de Jequitinhonha","JAM_MODERATE_TRAFFIC","JAM","9a470461-b10b-38e6-a367-57dac18cf718","world,-34.902699,-8.129351,9a470461-b10b-38e6-a367-57dac18cf718,744327571",2,,,,,,,,,
"alert-740466873/55aabf7a-f346-3fac-ab3b-a60c16ac940d","Recife","[{""reportBy"":"""",""reportMillis"":1551914352156,""text"":""É Blitz ?"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551914359268,""text"":""???"",""isThumbsUp"":false},{""reportBy"":""bunasousa"",""reportMillis"":1551914367192,""text"":""lei seca ou blitz "",""isThumbsUp"":false}]",0,"BR","alert-740466873/55aabf7a-f346-3fac-ab3b-a60c16ac940d",false,false,"{""x"":-34.886847,""y"":-8.099664}",204,3,0,0,1551913247783,10,34,0,false,0,"Av. Domingos Ferreira - Pista Leste","POLICE_HIDING","POLICE","55aabf7a-f346-3fac-ab3b-a60c16ac940d","world,-34.886847,-8.099664,55aabf7a-f346-3fac-ab3b-a60c16ac940d,740466873",2,,,,,,,,,
"alert-754127415/f69ab77b-b1f1-37a3-8975-d8941118c641","Recife","[{""reportMillis"":1551913092236,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551913400673,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551914113839,""isThumbsUp"":false}]",1,"BR","alert-754127415/f69ab77b-b1f1-37a3-8975-d8941118c641",false,false,"{""x"":-34.923671,""y"":-8.060904}",285,3,0,0,1551912992961,8,46,1,false,0,"Av. Eng. Abdias de Carvalho","JAM_STAND_STILL_TRAFFIC","JAM","f69ab77b-b1f1-37a3-8975-d8941118c641","world,-34.923671,-8.060904,f69ab77b-b1f1-37a3-8975-d8941118c641,754127415",2,"bocaGC30",,,,,,,,
"alert-745387410/90384db3-d0bc-3103-a0f9-973908c3c0a2","Recife","[{""reportBy"":"""",""reportMillis"":1551913346291,""isThumbsUp"":true},{""reportMillis"":1551913644199,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551913655156,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914244894,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551914376164,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914653998,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915133240,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915426376,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915431306,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915840598,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915873386,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915969408,""text"":""ainda estão?"",""isThumbsUp"":false},{""reportMillis"":1551916171890,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551916350594,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551916380234,""text"":""Sim ainda estão "",""isThumbsUp"":false},{""reportBy"":""GabriEco94"",""reportMillis"":1551917040716,""isThumbsUp"":true},{""reportBy"":""juniornascimentocoyoty"",""reportMillis"":1551917861919,""isThumbsUp"":true}]",5,"BR","alert-745387410/90384db3-d0bc-3103-a0f9-973908c3c0a2",false,false,"{""x"":-34.934381,""y"":-8.011525}",124,3,0,14,1551913211941,10,24,1,false,0,"Av. Norte Miguel Arraes de Alencar","","POLICE","90384db3-d0bc-3103-a0f9-973908c3c0a2","world,-34.934381,-8.011525,90384db3-d0bc-3103-a0f9-973908c3c0a2,745387410",2,,,,,,,,,
"alert-755886894/b287efc9-957c-3bb0-ae36-72f5f58e18be","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551913494560,""text"":""trânsito livre"",""isThumbsUp"":false}]",0,"BR","alert-755886894/b287efc9-957c-3bb0-ae36-72f5f58e18be",true,false,"{""x"":-34.923668,""y"":-8.156604}",58,1,0,0,1551913003794,6,58,1,false,0,"PE-008 Est. da Batalha","JAM_HEAVY_TRAFFIC","JAM","b287efc9-957c-3bb0-ae36-72f5f58e18be","world,-34.923668,-8.156604,b287efc9-957c-3bb0-ae36-72f5f58e18be,755886894",7,"OAstro",,,,,,,,
"alert-742747572/3a0328e1-f8be-382d-8ed1-24578cfb5ea5","Jaboatão dos Guararapes","[]",-1,"BR","alert-742747572/3a0328e1-f8be-382d-8ed1-24578cfb5ea5",false,false,"{""x"":-34.931525,""y"":-8.17657}",31,0,0,0,1551913418214,7,49,2,false,0,"Primeira Tv. Santa Helena","","POLICE","3a0328e1-f8be-382d-8ed1-24578cfb5ea5","world,-34.931525,-8.17657,3a0328e1-f8be-382d-8ed1-24578cfb5ea5,742747572",2,,,,,,,,,
"alert-751014729/6741738c-9638-3284-bbd0-03e1e47e8839","Recife","[{""reportBy"":"""",""reportMillis"":1551916160169,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551917459778,""isThumbsUp"":true},{""reportMillis"":1551919994069,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551920089063,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551920204632,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551920799014,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551924410604,""isThumbsUp"":true}]",3,"BR","alert-751014729/6741738c-9638-3284-bbd0-03e1e47e8839",false,false,"{""x"":-34.901811,""y"":-8.133055}",100,0,0,7,1551913370363,10,49,3,false,0,"R. Dr. Vicente Gomes","HAZARD_ON_ROAD_POT_HOLE","HAZARD","6741738c-9638-3284-bbd0-03e1e47e8839","world,-34.901811,-8.133055,6741738c-9638-3284-bbd0-03e1e47e8839,751014729",,"Genesis_gfc",,,,,,,,
"alert-756107514/5ddc0d77-3672-3264-8ada-d5625994a625","Recife","[]",0,"BR","alert-756107514/5ddc0d77-3672-3264-8ada-d5625994a625",false,false,"{""x"":-34.905485,""y"":-8.058038}",267,0,0,0,1551913557168,5,1,1,false,0,"R. Benfica","JAM_HEAVY_TRAFFIC","JAM","5ddc0d77-3672-3264-8ada-d5625994a625","world,-34.905485,-8.058038,5ddc0d77-3672-3264-8ada-d5625994a625,756107514",1,,,,,,,,,
"alert-753927066/1144df5c-24fc-3463-b0a0-3c65e0719efc","Recife","[{""reportBy"":"""",""reportMillis"":1551913370173,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551913430938,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551913493789,""text"":""Qual é o problema? "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551913593606,""isThumbsUp"":true},{""reportMillis"":1551913608986,""text"":""foi o q? "",""isThumbsUp"":false},{""reportMillis"":1551913903484,""text"":""Aceito que bloco "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551913937707,""text"":""Cachaça "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551913960855,""text"":""Bloco da ressaca!"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551914026893,""text"":""CTTU,  deveria estar aqui para organizar "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551914459407,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551914565743,""text"":""bloco de ***"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551914581979,""text"":""bloco de cornuh"",""isThumbsUp"":false}]",5,"BR","alert-753927066/1144df5c-24fc-3463-b0a0-3c65e0719efc",false,false,"{""x"":-34.91354,""y"":-8.023213}",303,11,0,1,1551913367735,10,10,3,false,0,"Av. Norte Miguel Arraes de Alencar","JAM_STAND_STILL_TRAFFIC","JAM","1144df5c-24fc-3463-b0a0-3c65e0719efc","world,-34.91354,-8.023213,1144df5c-24fc-3463-b0a0-3c65e0719efc,753927066",2,"Hugojcordeiroo",,,,,,,,
"alert-755427035/0c3b5c3c-bc7e-30a8-a65c-6ef70f9c9d52","Recife","[]",0,"BR","alert-755427035/0c3b5c3c-bc7e-30a8-a65c-6ef70f9c9d52",false,false,"{""x"":-34.888368,""y"":-8.060523}",29,0,0,0,1551913422036,5,8,3,false,0,"R. José de Alencar","HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT","HAZARD","0c3b5c3c-bc7e-30a8-a65c-6ef70f9c9d52","world,-34.888368,-8.060523,0c3b5c3c-bc7e-30a8-a65c-6ef70f9c9d52,755427035",2,,,,,,,,,
"alert-752947636/e67b1465-0bbe-3ed7-83de-aca353952415","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551915443691,""isThumbsUp"":true}]",0,"BR","alert-752947636/e67b1465-0bbe-3ed7-83de-aca353952415",false,false,"{""x"":-34.934909,""y"":-8.225629}",280,0,0,1,1551913838052,7,50,0,false,0,"Est. de Curcurana","POLICE_HIDING","POLICE","e67b1465-0bbe-3ed7-83de-aca353952415","world,-34.934909,-8.225629,e67b1465-0bbe-3ed7-83de-aca353952415,752947636",2,,,,,,,,,
"alert-741907322/ed4a8a93-63bf-3afa-a616-5cb2a3db2314","Jaboatão dos Guararapes","[]",0,"BR","alert-741907322/ed4a8a93-63bf-3afa-a616-5cb2a3db2314",false,false,"{""x"":-34.97614,""y"":-8.134455}",150,0,0,0,1551913800047,5,49,2,false,0,"Av. Barreto de Menezes","","POLICE","ed4a8a93-63bf-3afa-a616-5cb2a3db2314","world,-34.97614,-8.134455,ed4a8a93-63bf-3afa-a616-5cb2a3db2314,741907322",1,,,,,,,,,
"alert-751014739/b11b3006-e78f-398d-b409-bdb47a95b175","Recife","[]",0,"BR","alert-751014739/b11b3006-e78f-398d-b409-bdb47a95b175",false,false,"{""x"":-34.961833,""y"":-8.092255}",62,0,0,0,1551913621719,5,1,1,false,0,"R. Falcão de Lacerda","HAZARD_ON_ROAD_POT_HOLE","HAZARD","b11b3006-e78f-398d-b409-bdb47a95b175","world,-34.961833,-8.092255,b11b3006-e78f-398d-b409-bdb47a95b175,751014739",,,,,,,,,,
"alert-740547423/06e72b07-bb5b-374a-85b9-c1beab527e4c","Recife","[]",0,"BR","alert-740547423/06e72b07-bb5b-374a-85b9-c1beab527e4c",false,false,"{""x"":-34.95684,""y"":-8.087347}",249,0,0,0,1551913706697,5,1,2,false,0,"R. Aprígio Guimarães","JAM_MODERATE_TRAFFIC","JAM","06e72b07-bb5b-374a-85b9-c1beab527e4c","world,-34.95684,-8.087347,06e72b07-bb5b-374a-85b9-c1beab527e4c,740547423",2,,,,,,,,,
"alert-754374747/7a141cf6-2130-30ba-9d61-4019603b63f3","Recife","[{""reportBy"":"""",""reportMillis"":1551916859746,""isThumbsUp"":true}]",0,"BR","alert-754374747/7a141cf6-2130-30ba-9d61-4019603b63f3",false,false,"{""x"":-34.94656,""y"":-8.091211}",358,0,0,1,1551913793281,6,1,1,false,0,,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","7a141cf6-2130-30ba-9d61-4019603b63f3","world,-34.94656,-8.091211,7a141cf6-2130-30ba-9d61-4019603b63f3,754374747",,,,,,,,,,
"alert-749267748/f19d9e06-566c-3c48-8f6b-945c0849f59f","Recife","[]",0,"BR","alert-749267748/f19d9e06-566c-3c48-8f6b-945c0849f59f",false,false,"{""x"":-34.914994,""y"":-8.124503}",190,0,0,0,1551913661560,5,46,0,false,0,"Av. Mal. Mascarenhas de Morais","ACCIDENT_MINOR","ACCIDENT","f19d9e06-566c-3c48-8f6b-945c0849f59f","world,-34.914994,-8.124503,f19d9e06-566c-3c48-8f6b-945c0849f59f,749267748",2,,,,,,,,,
"alert-744507320/9f779fcf-8944-3553-a0a8-3bf49d4ca702","Recife","[{""reportBy"":""EvandroGaldinowv"",""reportMillis"":1551913970435,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914489660,""isThumbsUp"":true},{""reportBy"":""CHAMAnaBOTA-VAQUEIRO"",""reportMillis"":1551916001760,""isThumbsUp"":true}]",1,"BR","alert-744507320/9f779fcf-8944-3553-a0a8-3bf49d4ca702",false,false,"{""x"":-34.906539,""y"":-8.050273}",5,0,0,3,1551913661118,9,50,1,false,0,"Av. Visconde de Albuquerque","HAZARD_ON_ROAD_POT_HOLE","HAZARD","9f779fcf-8944-3553-a0a8-3bf49d4ca702","world,-34.906539,-8.050273,9f779fcf-8944-3553-a0a8-3bf49d4ca702,744507320",2,,,,,,,,,
"alert-748147438/481580c3-ef51-3f1e-85fa-f9fbf52eb5fa","Recife","[]",0,"BR","alert-748147438/481580c3-ef51-3f1e-85fa-f9fbf52eb5fa",false,false,"{""x"":-34.915061,""y"":-8.021125}",287,0,0,0,1551913737067,5,49,0,false,0,"R. Guaiçara","","JAM","481580c3-ef51-3f1e-85fa-f9fbf52eb5fa","world,-34.915061,-8.021125,481580c3-ef51-3f1e-85fa-f9fbf52eb5fa,748147438",1,,,,,,,,,
"alert-748227348/c6d364b3-266b-33b3-b417-e106f1928f31","Recife","[]",0,"BR","alert-748227348/c6d364b3-266b-33b3-b417-e106f1928f31",false,false,"{""x"":-34.919949,""y"":-8.000852}",301,0,0,0,1551913763902,5,34,0,false,0,"Av. Chagas Ferreira","POLICE_VISIBLE","POLICE","c6d364b3-266b-33b3-b417-e106f1928f31","world,-34.919949,-8.000852,c6d364b3-266b-33b3-b417-e106f1928f31,748227348",1,,,,,,,,,
"alert-749907148/598f9000-895b-3dd8-bd93-c8032c79efe7","Recife","[{""reportBy"":"""",""reportMillis"":1551913801101,""isThumbsUp"":false}]",0,"BR","alert-749907148/598f9000-895b-3dd8-bd93-c8032c79efe7",false,false,"{""x"":-34.916223,""y"":-8.02088}",293,1,0,0,1551913778814,6,34,0,false,0,"R. Joaquim Teixeira","","JAM","598f9000-895b-3dd8-bd93-c8032c79efe7","world,-34.916223,-8.02088,598f9000-895b-3dd8-bd93-c8032c79efe7,749907148",1,,,,,,,,,
"alert-746627359/6e50416c-32fb-3856-ae84-2d5cea49be96","Recife","[]",0,"BR","alert-746627359/6e50416c-32fb-3856-ae84-2d5cea49be96",false,false,"{""x"":-34.919949,""y"":-8.000852}",301,0,0,0,1551913791135,5,34,0,false,0,"Av. Chagas Ferreira","HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","6e50416c-32fb-3856-ae84-2d5cea49be96","world,-34.919949,-8.000852,6e50416c-32fb-3856-ae84-2d5cea49be96,746627359",1,,,,,,,,,
"alert-742667212/07be6a6a-03a9-342a-a783-64c11e7c05fc","Recife","[{""reportBy"":""silviobezerra1959"",""reportMillis"":1551914979070,""text"":""o que houve"",""isThumbsUp"":false},{""reportBy"":""agabo_orthos"",""reportMillis"":1551915785461,""text"":""é bloco de carnaval??"",""isThumbsUp"":false}]",1,"BR","alert-742667212/07be6a6a-03a9-342a-a783-64c11e7c05fc",false,false,"{""x"":-34.914403,""y"":-8.021615}",4,2,0,0,1551913799623,7,10,3,false,0,"R. Bugari","","JAM","07be6a6a-03a9-342a-a783-64c11e7c05fc","world,-34.914403,-8.021615,07be6a6a-03a9-342a-a783-64c11e7c05fc,742667212",1,"Hugojcordeiroo",,,,,,,,
"alert-748087389/1893913a-fb69-382a-a76b-eb69b532094c","Olinda","[]",0,"BR","alert-748087389/1893913a-fb69-382a-a76b-eb69b532094c",false,false,"{""x"":-34.860788,""y"":-8.019703}",13,0,0,0,1551913701001,5,49,1,false,0,,"","POLICE","1893913a-fb69-382a-a76b-eb69b532094c","world,-34.860788,-8.019703,1893913a-fb69-382a-a76b-eb69b532094c,748087389",1,,,,,,,,,
"alert-743107571/66be9174-3d37-3cbd-9fb9-7e921aa14b8e","Olinda","[]",0,"BR","alert-743107571/66be9174-3d37-3cbd-9fb9-7e921aa14b8e",false,false,"{""x"":-34.898483,""y"":-7.996059}",76,0,0,0,1551913694146,5,34,0,false,0,"R. da Glória","POLICE_VISIBLE","POLICE","66be9174-3d37-3cbd-9fb9-7e921aa14b8e","world,-34.898483,-7.996059,66be9174-3d37-3cbd-9fb9-7e921aa14b8e,743107571",5,,,,,,,,,
"alert-745567590/4e25d65e-e385-3fc7-a4b0-7810ca57a076","Jaboatão dos Guararapes","[]",0,"BR","alert-745567590/4e25d65e-e385-3fc7-a4b0-7810ca57a076",false,false,"{""x"":-34.940364,""y"":-8.155136}",288,0,0,0,1551914111711,5,0,2,false,0,"Av. Barreto de Menezes","POLICE_HIDING","POLICE","4e25d65e-e385-3fc7-a4b0-7810ca57a076","world,-34.940364,-8.155136,4e25d65e-e385-3fc7-a4b0-7810ca57a076,745567590",2,,,,,,,,,
"alert-740947233/ccf4bb4c-551f-3289-80af-6918dc432f04","Recife","[{""reportBy"":"""",""reportMillis"":1551914653413,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551914973755,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915351808,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915807190,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915966843,""isThumbsUp"":true}]",2,"BR","alert-740947233/ccf4bb4c-551f-3289-80af-6918dc432f04",false,false,"{""x"":-34.923989,""y"":-8.116143}",139,0,0,5,1551914085695,10,8,2,false,0,"Av. Recife","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","ccf4bb4c-551f-3289-80af-6918dc432f04","world,-34.923989,-8.116143,ccf4bb4c-551f-3289-80af-6918dc432f04,740947233",2,,,,,,,,,
