"route","time","hasBusBunching","trips","percTripsWithoutBB","percTripsWithBB"
"365","13",TRUE,43,1,0
"365","14",TRUE,39,1,0
"365","15",TRUE,44,1,0
"365","16",TRUE,45,1,0
"365","17",TRUE,42,1,0
"365","18",TRUE,45,1,0
"365","19",TRUE,45,1,0
"365","20",TRUE,42,1,0
"365","21",TRUE,48,1,0
"365","22",TRUE,43,1,0
"365","23",TRUE,34,1,0
"366","06",TRUE,16,1,0
"366","07",TRUE,30,1,0
"366","08",TRUE,31,1,0
"366","09",TRUE,31,1,0
"366","10",TRUE,34,1,0
"366","11",TRUE,32,1,0
"366","12",TRUE,35,1,0
"366","13",TRUE,35,1,0
"366","14",TRUE,36,1,0
"366","15",TRUE,36,0.947368421052632,0.0526315789473685
"366","16",TRUE,34,0.944444444444444,0.0555555555555556
"366","17",TRUE,37,1,0
"366","18",TRUE,35,0.897435897435897,0.102564102564103
"366","19",TRUE,38,0.95,0.05
"366","20",TRUE,41,1,0
"366","21",TRUE,39,1,0
"366","22",TRUE,39,1,0
"366","23",TRUE,30,1,0
"370","05",TRUE,5,1,0
"370","06",TRUE,20,1,0
"370","07",TRUE,31,0.939393939393939,0.0606060606060606
"370","08",TRUE,39,0.951219512195122,0.0487804878048781
"370","09",TRUE,42,1,0
"370","10",TRUE,41,0.953488372093023,0.0465116279069767
"370","11",TRUE,39,0.928571428571429,0.0714285714285714
"370","12",TRUE,39,1,0
"370","13",TRUE,43,0.955555555555556,0.0444444444444444
"370","14",TRUE,49,1,0
"370","15",TRUE,49,1,0
"370","16",TRUE,44,0.956521739130435,0.0434782608695652
"370","17",TRUE,47,1,0
"370","18",TRUE,45,0.918367346938776,0.0816326530612245
"370","19",TRUE,42,1,0
"370","20",TRUE,39,0.951219512195122,0.0487804878048781
"370","21",TRUE,43,1,0
"370","22",TRUE,39,1,0
"370","23",TRUE,30,1,0
"371","05",TRUE,10,1,0
"371","06",TRUE,40,1,0
"371","07",TRUE,49,1,0
"371","08",TRUE,50,0.961538461538462,0.0384615384615384
"371","09",TRUE,39,1,0
"371","10",TRUE,37,1,0
"371","11",TRUE,42,1,0
"371","12",TRUE,46,1,0
"371","13",TRUE,48,1,0
"371","14",TRUE,42,1,0
"371","15",TRUE,43,1,0
"371","16",TRUE,50,1,0
"371","17",TRUE,55,1,0
"371","18",TRUE,47,0.959183673469388,0.0408163265306123
"371","19",TRUE,47,0.959183673469388,0.0408163265306123
"371","20",TRUE,42,1,0
"371","21",TRUE,42,1,0
"371","22",TRUE,40,1,0
"371","23",TRUE,31,1,0
"372","05",TRUE,17,1,0
"372","06",TRUE,48,1,0
"372","07",TRUE,61,1,0
"372","08",TRUE,66,0.929577464788732,0.0704225352112676
"372","09",TRUE,49,0.96078431372549,0.0392156862745098
"372","10",TRUE,41,1,0
"372","11",TRUE,48,1,0
"372","12",TRUE,49,0.96078431372549,0.0392156862745098
"372","13",TRUE,51,0.944444444444444,0.0555555555555556
"372","14",TRUE,42,0.954545454545455,0.0454545454545454
"372","15",TRUE,37,0.822222222222222,0.177777777777778
"372","16",TRUE,52,0.945454545454545,0.0545454545454546
"372","17",TRUE,74,0.902439024390244,0.0975609756097561
"372","18",TRUE,71,0.825581395348837,0.174418604651163
"372","19",TRUE,61,0.884057971014493,0.115942028985507
"372","20",TRUE,48,1,0
"372","21",TRUE,44,1,0
"372","22",TRUE,45,1,0
"372","23",TRUE,34,1,0
"373","05",TRUE,3,1,0
"373","06",TRUE,10,1,0
"373","07",TRUE,15,1,0
"373","08",TRUE,13,1,0
"373","09",TRUE,14,1,0
"373","10",TRUE,14,1,0
"373","11",TRUE,15,1,0
"373","12",TRUE,19,1,0
"373","13",TRUE,19,1,0
"373","14",TRUE,18,1,0
"373","15",TRUE,16,1,0
"373","16",TRUE,16,1,0
"373","17",TRUE,26,1,0
"373","18",TRUE,26,1,0
"373","19",TRUE,26,1,0
"373","20",TRUE,20,1,0
"373","21",TRUE,16,1,0
"373","22",TRUE,16,1,0
"373","23",TRUE,15,1,0
"374","05",TRUE,3,1,0
"374","06",TRUE,17,1,0
"374","07",TRUE,27,1,0
"374","08",TRUE,26,1,0
"374","09",TRUE,25,1,0
"374","10",TRUE,24,1,0
"374","11",TRUE,26,1,0
"374","12",TRUE,26,1,0
"374","13",TRUE,29,1,0
"374","14",TRUE,27,1,0
"374","15",TRUE,32,1,0
"374","16",TRUE,32,1,0
"374","17",TRUE,46,1,0
"374","18",TRUE,46,0.92,0.08
"374","19",TRUE,49,0.96078431372549,0.0392156862745098
"374","20",TRUE,44,1,0
"374","21",TRUE,43,1,0
"374","22",TRUE,44,1,0
"374","23",TRUE,39,1,0
"375","05",TRUE,6,1,0
"375","06",TRUE,13,1,0
"375","07",TRUE,16,1,0
"375","08",TRUE,16,1,0
"375","09",TRUE,13,1,0
"375","10",TRUE,17,1,0
"375","11",TRUE,17,1,0
"375","12",TRUE,17,1,0
"375","13",TRUE,17,1,0
"375","14",TRUE,19,1,0
"375","15",TRUE,20,1,0
"375","16",TRUE,18,1,0
"375","17",TRUE,17,1,0
"375","18",TRUE,20,1,0
"375","19",TRUE,19,1,0
"375","20",TRUE,16,1,0
"375","21",TRUE,14,1,0
"375","22",TRUE,14,1,0
"375","23",TRUE,9,1,0
"380","05",TRUE,10,1,0
"380","06",TRUE,16,0.8,0.2
"380","07",TRUE,30,0.9375,0.0625
"380","08",TRUE,32,0.914285714285714,0.0857142857142857
"380","09",TRUE,36,0.9,0.1
"380","10",TRUE,34,0.944444444444444,0.0555555555555556
"380","11",TRUE,34,0.944444444444444,0.0555555555555556
"380","12",TRUE,32,0.941176470588235,0.0588235294117647
"380","13",TRUE,39,0.951219512195122,0.0487804878048781
"380","14",TRUE,39,1,0
"380","15",TRUE,36,0.923076923076923,0.0769230769230769
"380","16",TRUE,41,0.953488372093023,0.0465116279069767
"380","17",TRUE,38,0.863636363636364,0.136363636363636
"380","18",TRUE,52,0.962962962962963,0.0370370370370371
"380","19",TRUE,47,1,0
"380","20",TRUE,46,0.958333333333333,0.0416666666666666
"380","21",TRUE,34,0.944444444444444,0.0555555555555556
"380","22",TRUE,34,0.944444444444444,0.0555555555555556
"380","23",TRUE,27,0.931034482758621,0.0689655172413793
"385","06",TRUE,18,1,0
"385","07",TRUE,26,1,0
"385","08",TRUE,22,1,0
"385","09",TRUE,22,1,0
"385","10",TRUE,26,1,0
"385","11",TRUE,26,1,0
"385","12",TRUE,29,1,0
"385","13",TRUE,27,1,0
"385","14",TRUE,31,1,0
"385","15",TRUE,31,1,0
"385","16",TRUE,30,1,0
"385","17",TRUE,30,1,0
"385","18",TRUE,27,1,0
"385","19",TRUE,29,1,0
"385","20",TRUE,27,1,0
"385","21",TRUE,26,1,0
"385","22",TRUE,28,1,0
"385","23",TRUE,12,1,0
"386","05",TRUE,4,1,0
"386","06",TRUE,23,1,0
"386","07",TRUE,38,1,0
"386","08",TRUE,40,1,0
"386","09",TRUE,34,1,0
"386","10",TRUE,31,1,0
"386","11",TRUE,33,1,0
"386","12",TRUE,29,1,0
"386","13",TRUE,32,1,0
"386","14",TRUE,35,1,0
"386","15",TRUE,35,1,0
"386","16",TRUE,33,1,0
"386","17",TRUE,44,1,0
"386","18",TRUE,42,1,0
"386","19",TRUE,42,1,0
"386","20",TRUE,21,1,0
"386","21",TRUE,22,1,0
"386","22",TRUE,22,1,0
"386","23",TRUE,21,1,0
"387","05",TRUE,5,1,0
"387","06",TRUE,13,1,0
"387","07",TRUE,14,1,0
"387","08",TRUE,17,1,0
"387","09",TRUE,18,1,0
"387","10",TRUE,18,1,0
"387","11",TRUE,17,1,0
"387","12",TRUE,19,1,0
"387","13",TRUE,19,1,0
"387","14",TRUE,20,1,0
"387","15",TRUE,19,1,0
"387","16",TRUE,18,1,0
"387","17",TRUE,20,1,0
"387","18",TRUE,18,1,0
"387","19",TRUE,19,1,0
"387","20",TRUE,22,1,0
"387","21",TRUE,19,1,0
"387","22",TRUE,21,1,0
"387","23",TRUE,16,1,0
"393","06",TRUE,4,1,0
"393","07",TRUE,4,1,0
"393","08",TRUE,8,1,0
"393","09",TRUE,4,1,0
"393","10",TRUE,8,1,0
"393","11",TRUE,4,1,0
"393","12",TRUE,8,1,0
"393","13",TRUE,4,1,0
"393","14",TRUE,7,1,0
"393","15",TRUE,3,1,0
"393","16",TRUE,7,1,0
"393","17",TRUE,4,1,0
"393","18",TRUE,4,1,0
"40","04",TRUE,6,1,0
"40","05",TRUE,43,0.86,0.14
"40","06",TRUE,59,0.921875,0.078125
"40","07",TRUE,72,0.827586206896552,0.172413793103448
"40","08",TRUE,81,0.835051546391753,0.164948453608247
"40","09",TRUE,72,1,0
"40","10",TRUE,78,0.975,0.025
"40","11",TRUE,74,1,0
"40","12",TRUE,84,0.954545454545455,0.0454545454545454
"40","13",TRUE,74,0.870588235294118,0.129411764705882
"40","14",TRUE,71,0.825581395348837,0.174418604651163
"40","15",TRUE,95,0.922330097087379,0.0776699029126213
"40","16",TRUE,106,0.87603305785124,0.12396694214876
"40","17",TRUE,143,0.934640522875817,0.065359477124183
"40","18",TRUE,126,0.84,0.16
"40","19",TRUE,120,0.827586206896552,0.172413793103448
"40","20",TRUE,95,0.87962962962963,0.12037037037037
"40","21",TRUE,93,0.978947368421053,0.0210526315789473
"40","22",TRUE,87,1,0
"40","23",TRUE,55,1,0
"461","06",TRUE,11,1,0
"461","07",TRUE,20,1,0
"461","08",TRUE,21,1,0
"461","09",TRUE,22,1,0
"461","10",TRUE,25,1,0
"461","11",TRUE,24,1,0
"461","12",TRUE,24,1,0
"461","13",TRUE,26,1,0
"461","14",TRUE,28,1,0
"461","15",TRUE,29,1,0
"461","16",TRUE,31,1,0
"461","17",TRUE,30,1,0
"461","18",TRUE,30,1,0
"461","19",TRUE,33,0.942857142857143,0.0571428571428572
"461","20",TRUE,29,1,0
"461","21",TRUE,25,1,0
"461","22",TRUE,26,1,0
"461","23",TRUE,20,1,0
"462","05",TRUE,10,1,0
"462","06",TRUE,28,1,0
"462","07",TRUE,44,1,0
"462","08",TRUE,51,1,0
"462","09",TRUE,43,0.955555555555556,0.0444444444444444
"462","10",TRUE,49,1,0
"462","11",TRUE,48,1,0
"462","12",TRUE,42,1,0
"462","13",TRUE,49,1,0
"462","14",TRUE,52,1,0
"462","15",TRUE,52,1,0
"462","16",TRUE,51,1,0
"462","17",TRUE,59,1,0
"462","18",TRUE,62,1,0
"462","19",TRUE,61,0.938461538461538,0.0615384615384615
"462","20",TRUE,59,0.967213114754098,0.0327868852459017
"462","21",TRUE,55,1,0
"462","22",TRUE,50,1,0
"462","23",TRUE,38,1,0
"463","05",TRUE,15,1,0
"463","06",TRUE,33,1,0
"463","07",TRUE,38,1,0
"463","08",TRUE,35,1,0
"463","09",TRUE,29,0.935483870967742,0.0645161290322581
"463","10",TRUE,27,1,0
"463","11",TRUE,30,1,0
"463","12",TRUE,33,1,0
"463","13",TRUE,33,1,0
"463","14",TRUE,33,1,0
"463","15",TRUE,34,1,0
"463","16",TRUE,35,1,0
"463","17",TRUE,33,1,0
"463","18",TRUE,36,1,0
"463","19",TRUE,41,1,0
"463","20",TRUE,36,1,0
"463","21",TRUE,34,1,0
"463","22",TRUE,38,1,0
"463","23",TRUE,36,1,0
"464","05",TRUE,6,1,0
"464","06",TRUE,13,1,0
"464","07",TRUE,22,1,0
"464","08",TRUE,25,1,0
"464","09",TRUE,23,1,0
"464","10",TRUE,23,1,0
"464","11",TRUE,29,1,0
"464","12",TRUE,30,1,0
"464","13",TRUE,26,1,0
"464","14",TRUE,29,1,0
"464","15",TRUE,32,1,0
"464","16",TRUE,30,1,0
"464","17",TRUE,30,1,0
"464","18",TRUE,34,1,0
"464","19",TRUE,29,1,0
"464","20",TRUE,24,1,0
"464","21",TRUE,27,1,0
"464","22",TRUE,29,1,0
"464","23",TRUE,28,1,0
"465","06",TRUE,10,1,0
"465","07",TRUE,10,1,0
"465","08",TRUE,13,1,0
"465","09",TRUE,14,1,0
"465","10",TRUE,12,1,0
"465","11",TRUE,14,1,0
"465","12",TRUE,15,1,0
"465","13",TRUE,13,1,0
"465","14",TRUE,12,1,0
"465","15",TRUE,16,1,0
"465","16",TRUE,14,1,0
"465","17",TRUE,15,1,0
"465","18",TRUE,15,1,0
"465","19",TRUE,17,1,0
"465","20",TRUE,18,1,0
"465","21",TRUE,18,1,0
"465","22",TRUE,15,1,0
"465","23",TRUE,14,1,0
"466","06",TRUE,11,1,0
"466","07",TRUE,23,1,0
"466","08",TRUE,17,1,0
"466","09",TRUE,22,1,0
"466","10",TRUE,25,1,0
"466","11",TRUE,23,1,0
"466","12",TRUE,25,1,0
"466","13",TRUE,23,1,0
"466","14",TRUE,21,1,0
"466","15",TRUE,22,1,0
"466","16",TRUE,23,1,0
"466","17",TRUE,23,1,0
"466","18",TRUE,20,1,0
"466","19",TRUE,27,1,0
"466","20",TRUE,30,1,0
"466","21",TRUE,26,1,0
"466","22",TRUE,29,1,0
"466","23",TRUE,22,1,0
"467","05",TRUE,2,1,0
"467","06",TRUE,11,1,0
"467","07",TRUE,20,1,0
"467","08",TRUE,21,1,0
"467","09",TRUE,20,1,0
"467","10",TRUE,21,1,0
"467","11",TRUE,22,1,0
"467","12",TRUE,21,1,0
"467","13",TRUE,23,1,0
"467","14",TRUE,24,1,0
"467","15",TRUE,23,1,0
"467","16",TRUE,23,1,0
"467","17",TRUE,26,1,0
"467","18",TRUE,26,1,0
"467","19",TRUE,21,1,0
"467","20",TRUE,18,1,0
"467","21",TRUE,17,1,0
"467","22",TRUE,18,1,0
"467","23",TRUE,16,1,0
"468","05",TRUE,11,1,0
"468","06",TRUE,25,1,0
"468","07",TRUE,35,1,0
"468","08",TRUE,29,1,0
"468","09",TRUE,25,1,0
"468","10",TRUE,28,1,0
"468","11",TRUE,27,1,0
"468","12",TRUE,27,1,0
"468","13",TRUE,25,1,0
"468","14",TRUE,23,1,0
"468","15",TRUE,21,1,0
"468","16",TRUE,28,1,0
"468","17",TRUE,34,1,0
"468","18",TRUE,32,1,0
"468","19",TRUE,36,1,0
"468","20",TRUE,23,1,0
"468","21",TRUE,17,1,0
"468","22",TRUE,19,1,0
"468","23",TRUE,19,1,0
"469","06",TRUE,3,1,0
"469","07",TRUE,20,1,0
"469","08",TRUE,22,1,0
"469","09",TRUE,22,1,0
"469","10",TRUE,24,1,0
"469","11",TRUE,25,1,0
"469","12",TRUE,19,1,0
"469","13",TRUE,13,1,0
"469","14",TRUE,16,1,0
"469","15",TRUE,17,1,0
"469","16",TRUE,18,1,0
"469","17",TRUE,21,1,0
"469","18",TRUE,18,1,0
"469","19",TRUE,20,1,0
"469","20",TRUE,18,1,0
"469","21",TRUE,19,1,0
"469","22",TRUE,15,1,0
"469","23",TRUE,10,1,0
"470","06",TRUE,10,1,0
"470","07",TRUE,12,1,0
"470","08",TRUE,15,1,0
"470","09",TRUE,18,1,0
"470","10",TRUE,17,1,0
"470","11",TRUE,16,1,0
"470","12",TRUE,17,1,0
"470","13",TRUE,17,1,0
"470","14",TRUE,14,1,0
"470","15",TRUE,14,1,0
"470","16",TRUE,13,1,0
"470","17",TRUE,13,1,0
"470","18",TRUE,15,1,0
"470","19",TRUE,16,1,0
"470","20",TRUE,18,1,0
"470","21",TRUE,18,1,0
"470","22",TRUE,17,1,0
"470","23",TRUE,17,1,0
"471","05",TRUE,10,1,0
"471","06",TRUE,18,1,0
"471","07",TRUE,23,1,0
"471","08",TRUE,22,0.916666666666667,0.0833333333333334
"471","09",TRUE,23,1,0
"471","10",TRUE,19,1,0
"471","11",TRUE,20,1,0
"471","12",TRUE,25,1,0
"471","13",TRUE,24,1,0
"471","14",TRUE,25,1,0
"471","15",TRUE,23,1,0
"471","16",TRUE,28,1,0
"471","17",TRUE,31,1,0
"471","18",TRUE,31,1,0
"471","19",TRUE,30,1,0
"471","20",TRUE,32,1,0
"471","21",TRUE,30,1,0
"471","22",TRUE,34,1,0
"471","23",TRUE,24,1,0
"472","05",TRUE,7,1,0
"472","06",TRUE,13,1,0
"472","07",TRUE,14,1,0
"472","08",TRUE,20,1,0
"472","09",TRUE,22,1,0
"472","10",TRUE,26,1,0
"472","11",TRUE,22,1,0
"472","12",TRUE,25,1,0
"472","13",TRUE,25,1,0
"472","14",TRUE,28,1,0
"472","15",TRUE,26,1,0
"472","16",TRUE,26,1,0
"472","17",TRUE,25,1,0
"472","18",TRUE,25,1,0
"472","19",TRUE,30,1,0
"472","20",TRUE,28,0.933333333333333,0.0666666666666667
"472","21",TRUE,24,1,0
"472","22",TRUE,30,1,0
"472","23",TRUE,25,1,0
"474","05",TRUE,8,1,0
"474","06",TRUE,18,1,0
"474","07",TRUE,35,1,0
"474","08",TRUE,38,1,0
"474","09",TRUE,31,1,0
"474","10",TRUE,20,1,0
"474","11",TRUE,18,1,0
"474","12",TRUE,20,1,0
"474","13",TRUE,20,1,0
"474","14",TRUE,23,1,0
"474","15",TRUE,23,1,0
"474","16",TRUE,23,1,0
"474","17",TRUE,27,1,0
"474","18",TRUE,29,1,0
"474","19",TRUE,28,1,0
"474","20",TRUE,27,1,0
"474","21",TRUE,14,1,0
"474","22",TRUE,18,1,0
"474","23",TRUE,16,1,0
"475","05",TRUE,11,1,0
"475","06",TRUE,23,1,0
"475","07",TRUE,27,1,0
"475","08",TRUE,24,1,0
"475","09",TRUE,26,1,0
"475","10",TRUE,29,1,0
"475","11",TRUE,31,1,0
"475","12",TRUE,30,1,0
"475","13",TRUE,29,1,0
"475","14",TRUE,30,1,0
"475","15",TRUE,27,0.931034482758621,0.0689655172413793
"475","16",TRUE,31,1,0
"475","17",TRUE,31,1,0
"475","18",TRUE,38,1,0
"475","19",TRUE,33,1,0
"475","20",TRUE,31,1,0
"475","21",TRUE,22,1,0
"475","22",TRUE,28,1,0
"475","23",TRUE,26,1,0
"50","05",TRUE,27,1,0
"50","06",TRUE,38,0.904761904761905,0.0952380952380952
"50","07",TRUE,72,0.972972972972973,0.027027027027027
"50","08",TRUE,50,0.862068965517241,0.137931034482759
"50","09",TRUE,63,0.940298507462687,0.0597014925373134
"50","10",TRUE,40,1,0
"50","11",TRUE,54,0.964285714285714,0.0357142857142857
"50","12",TRUE,40,0.909090909090909,0.0909090909090909
"50","13",TRUE,54,0.915254237288136,0.0847457627118644
"50","14",TRUE,42,0.954545454545455,0.0454545454545454
"50","15",TRUE,53,1,0
"50","16",TRUE,45,0.957446808510638,0.0425531914893617
"50","17",TRUE,64,1,0
"50","18",TRUE,52,0.962962962962963,0.0370370370370371
"50","19",TRUE,60,0.882352941176471,0.117647058823529
"50","20",TRUE,60,1,0
"50","21",TRUE,61,1,0
"50","22",TRUE,51,1,0
"50","23",TRUE,45,1,0
"500","05",TRUE,7,1,0
"500","06",TRUE,38,1,0
"500","07",TRUE,73,1,0
"500","08",TRUE,75,1,0
"500","09",TRUE,46,1,0
"500","10",TRUE,42,1,0
"500","11",TRUE,39,1,0
"500","12",TRUE,40,1,0
"500","13",TRUE,41,1,0
"500","14",TRUE,42,1,0
"500","15",TRUE,44,1,0
"500","16",TRUE,46,1,0
"500","17",TRUE,67,1,0
"500","18",TRUE,93,1,0
"500","19",TRUE,62,0.96875,0.03125
"500","20",TRUE,35,1,0
"500","21",TRUE,38,1,0
"500","22",TRUE,39,1,0
"500","23",TRUE,28,1,0
"502","04",TRUE,1,1,0
"502","05",TRUE,33,1,0
"502","06",TRUE,72,1,0
"502","07",TRUE,107,1,0
"502","08",TRUE,95,1,0
"502","09",TRUE,75,1,0
"502","10",TRUE,80,1,0
"502","11",TRUE,86,1,0
"502","12",TRUE,82,1,0
"502","13",TRUE,82,1,0
"502","14",TRUE,86,1,0
"502","15",TRUE,86,1,0
"502","16",TRUE,92,1,0
"502","17",TRUE,133,0.985185185185185,0.0148148148148148
"502","18",TRUE,110,0.982142857142857,0.0178571428571429
"502","19",TRUE,90,1,0
"502","20",TRUE,76,1,0
"502","21",TRUE,84,1,0
"502","22",TRUE,80,1,0
"502","23",TRUE,41,1,0
"503","05",TRUE,30,1,0
"503","06",TRUE,65,1,0
"503","07",TRUE,78,0.928571428571429,0.0714285714285714
"503","08",TRUE,83,0.932584269662921,0.0674157303370787
"503","09",TRUE,81,0.975903614457831,0.0240963855421686
"503","10",TRUE,76,0.904761904761905,0.0952380952380952
"503","11",TRUE,88,1,0
"503","12",TRUE,83,0.976470588235294,0.0235294117647059
"503","13",TRUE,84,1,0
"503","14",TRUE,75,0.974025974025974,0.025974025974026
"503","15",TRUE,80,0.975609756097561,0.024390243902439
"503","16",TRUE,87,1,0
"503","17",TRUE,101,1,0
